lat,lon,adpSum,onWeb,Flags,fulladdr,DETLOC,Name,Address,City,County,State,Zip,Circuit,AOR,Docket,Type,Type.Detailed,ICE.Funded,Population.Count,Date.of.Last.Use,Date.of.First.Use,FY18.Max.Population.Count,FY18.ADP,FY17.ADP,FY16.ADP,FY15.ADP,FY14.ADP,FY18.Facility.Bookins,FY17.Facility.Bookins,FY16.Facility.Bookins,FY15.Facility.Bookins,FY18.Non.Criminal,FY18.Criminal,FY17.Non.Criminal,FY17.Criminal,FY16.Non.Criminal,FY16.Criminal,FY15.Non.Criminal,FY15.Criminal,ICE.Threat.Level.1,ICE.Threat.Level.2,ICE.Threat.Level.3,No.ICE.Threat.Level,Facility.Operator,FY17.Calendar.Days.in.Use,FY17...of.Days.in.Use,FY17.Total.Mandays,FY17.Max.Pop.Count,geocodelat,geocodelon
32.016469,-106.41112,95,0,,10 MCGREGOR RANGE ROAD CHAPARRAL NM 88081,OTROPNM,OTERO COUNTY PRISON FACILITY,10 MCGREGOR RANGE ROAD,CHAPARRAL,DONA ANA,NM,88081,10,ELP,EPC,USMS IGA,USMS IGA,Yes,0,20.09.2017,30.11.2005,0,0,80,0,0,15,126,1247,2,4,0,0,63,17,0,0,0,0,0,0,0,0,M&TC,262,0.72,29252,200,32.016469,-106.41112
38.9097,-91.5349,94,38.9097,,211 EAST THIRD STREET MONTGOMERY CITY MO 63361,MONTGMO,MONTGOMERY COUNTY JAIL,211 EAST THIRD STREET,MONTGOMERY CITY,MONTGOMERY,MO,63361,8,CHI,STL,IGSA,IGSA,Yes,17,04.11.2017,26.06.1998,22,20,21,18,14,21,33,165,170,252,8,11,7,14,5,14,3,11,5,5,1,8,COUNTY (SHERIFF),372,1.02,7594,44,38.978999,-91.504742
NA,NA,92,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SFR,SFR,ORR,ORR,No,17,04.11.2017,18.09.1998,19,18,18,23,15,18,21,142,220,110,18,0,18,0,23,0,15,0,0,0,0,18,ORR,372,1.02,6713,30,NA,NA
NA,NA,89,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,SNA,SNA,ORR,ORR,No,16,04.11.2017,08.05.2013,21,18,19,24,13,15,16,95,133,105,18,0,19,0,24,0,13,0,0,0,0,18,COUNTY,372,1.02,6989,29,NA,NA
41.727683,-111.836178,87,0,,50 WEST 200 NORTH LOGAN UT 84321,CACHEUT,CACHE COUNTY JAIL,50 WEST 200 NORTH,LOGAN,CACHE,UT,84321,10,SLC,SLC,USMS IGA,USMS IGA,Yes,44,04.11.2017,12.06.1997,63,51,36,0,0,0,204,1480,0,0,11,40,6,30,0,0,0,0,23,12,5,11,COUNTY,297,0.81,13164,72,41.727683,-111.836178
NA,NA,84,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,SNA,HLG,ORR,ORR,No,22,04.11.2017,29.08.2014,28,23,18,29,14,0,20,176,328,185,23,0,18,0,29,0,14,0,0,0,0,23,,372,1.02,6595,36,NA,NA
NA,NA,84,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,ELP,,ORR,ORR,No,43,04.11.2017,22.06.2016,44,42,36,6,0,0,45,300,88,0,42,0,36,0,6,0,0,0,0,0,0,42,,372,1.02,13081,73,NA,NA
41.65433,-93.585344,82,0,,1985 NE 51ST PLACE DES MOINES IA 50313,POLKJIA,POLK COUNTY JAIL,1985 NE 51ST PLACE,DES MOINES,POLK,IA,50313,8,SPM,OMA,USMS IGA,USMS IGA,Yes,28,04.11.2017,21.04.1992,53,41,23,3,1,14,58,368,96,41,11,30,6,17,0,3,0,1,11,9,10,11,COUNTY (SHERIFF),372,1.02,8553,47,41.65433,-93.585344
NA,NA,81,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,VRK,ORR,ORR,No,23,04.11.2017,23.05.2014,25,19,20,27,10,5,19,137,182,146,19,0,20,0,27,0,10,0,0,0,0,19,,372,1.02,7409,43,NA,NA
45.608888,-121.203622,78,0,,211 WEBBER ROAD THE DALLES OR 97058,NORCOOR,NORTHERN OREGON CORRECTIONAL FACILITY,211 WEBBER ROAD,THE DALLES,WASCO,OR,97058,9,SEA,POO,IGSA,IGSA,Yes,25,04.11.2017,09.01.1987,30,26,23,14,7,8,158,461,281,210,0,26,3,20,0,13,0,7,19,4,3,0,COUNTY (JAILER),372,1.02,8452,48,45.608888,-121.203622
39.5741,-119.811,77,39.5741,,911 PARR BOULEVARD RENO NV 89512,WASHONV,WASHOE COUNTY JAIL,911 PARR BOULEVARD,RENO,WASHOE,NV,89512,9,SLC,REN,USMS IGA,USMS IGA,Yes,16,04.11.2017,12.08.1993,23,18,14,14,14,17,63,542,461,397,1,17,1,13,0,13,0,14,12,2,3,1,COUNTY (SHERIFF),372,1.02,4951,51,39.572529,-119.809926
NA,NA,76,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,,ORR,ORR,No,31,04.11.2017,21.12.2015,34,30,25,21,0,0,34,185,269,0,30,0,25,0,21,0,0,0,0,0,0,30,,372,1.02,9120,51,NA,NA
NA,NA,74,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,PHO,ORR,ORR,No,25,04.11.2017,05.08.2011,25,22,17,21,10,4,23,143,241,124,22,0,17,0,21,0,10,0,0,0,0,22,,372,1.02,6158,28,NA,NA
32.828551,-97.099661,67,0,,1102 W. EULESS BLVD. EULESS TX 76040,EULESTX,EULESS CITY JAIL,1102 W. EULESS BLVD.,EULESS,TARRANT,TX,76040,5,DAL,DAL,IGSA,IGSA,Yes,0,04.11.2017,27.08.1988,23,6,13,18,13,17,180,3848,4739,3198,2,4,4,10,4,14,3,10,2,1,1,2,CITY,280,0.77,4777,73,32.828551,-97.099661
35.622382,-95.974093,67,0,,314 W. 7TH STREET OKMULGEE OK 74447,OKMULOK,OKMULGEE COUNTY JAIL,314 W. 7TH STREET,OKMULGEE,OKMULGEE,OK,74447,10,DAL,,USMS IGA,USMS IGA,Yes,62,04.11.2017,15.08.2017,75,60,7,0,0,0,97,179,0,0,23,38,2,5,0,0,0,0,17,7,13,23,,54,0.15,2419,71,35.622382,-95.974093
NA,NA,67,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SFR,SFR,ORR,ORR,No,23,04.11.2017,24.06.2008,24,21,19,17,8,2,46,94,67,55,15,5,15,4,11,6,2,6,3,1,0,16,COUNTY,372,1.02,7106,26,NA,NA
NA,NA,66,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SND,SND,ORR,ORR,No,0,20.03.2017,13.07.1998,0,0,1,20,29,16,0,13,182,284,0,0,1,0,20,0,29,0,0,0,0,0,ORR,171,0.47,389,6,NA,NA
32.841156,-97.132054,64,0,,2121 L DON DODSON DRIVE BEDFORD TX 76021,BEDCITX,BEDFORD MUNICIPAL DETENTION CENTER,2121 L DON DODSON DRIVE,BEDFORD,TARRANT,TX,76021,5,DAL,DAL,IGSA,IGSA,Yes,0,04.11.2017,06.07.1999,27,7,12,16,11,18,175,3724,4344,2828,3,4,3,9,3,12,2,9,1,1,1,3,CITY,225,0.62,4446,56,32.841156,-97.132054
40.489338,-78.702639,64,0,,425 MANOR DRIVE EBENSBURG PA 15931,CAMBRPA,CAMBRIA COUNTY JAIL,425 MANOR DRIVE,EBENSBURG,CAMBRIA,PA,15931,3,PHI,YRK,USMS IGA,USMS IGA,Yes,29,04.11.2017,19.05.1987,50,33,25,4,0,2,154,875,450,0,18,15,15,10,1,4,0,0,10,2,4,18,COUNTY (PRISON),342,0.94,9032,80,40.489338,-78.702639
30.832093,-92.638259,63,0,,2105 E. WHATLEY RD. OAKDALE LA 71463,BOPOAD,OAKDALE FEDERAL DETENTION CENTER,2105 E. WHATLEY RD.,OAKDALE,ALLEN,LA,71463,5,NOL,OAK,BOP,BOP,No,0,09.07.2015,09.04.1990,0,0,0,0,0,63,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,BOP,0,0,0,0,30.832093,-92.638259
NA,NA,61,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,PHO,ORR,ORR,No,9,04.11.2017,22.04.2012,9,9,8,14,15,15,7,9,99,112,9,0,8,0,14,0,15,0,0,0,0,9,,372,1.02,2892,10,NA,NA
29.3732,-100.848,60,29.3732,,253 FARM TO MARKET 2523 DEL RIO TX 78840,VALVETX,VAL VERDE CORRECTIONAL FACILITY,253 FARM TO MARKET 2523,DEL RIO,VAL VERDE,TX,78840,5,SNA,DLR,USMS IGA,USMS IGA,Yes,1,04.11.2017,10.02.1999,30,6,6,9,12,27,327,3042,4345,4271,2,4,2,4,3,6,3,10,0,0,3,2,GEO,312,0.85,2352,82,29.771542,-100.612248
NA,NA,60,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SFR,SFR,ORR,ORR,No,9,04.11.2017,21.10.2009,15,10,14,8,15,13,25,69,44,85,9,2,10,4,7,1,13,2,2,0,0,9,ORR,372,1.02,5211,18,NA,NA
NA,NA,60,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,12,04.11.2017,03.11.1995,15,13,13,7,13,14,25,54,45,39,11,2,12,1,7,0,12,1,1,0,1,11,ORR,372,1.02,4859,18,NA,NA
NA,NA,59,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,VRK,ORR,ORR,No,33,04.11.2017,03.06.2014,36,32,6,0,18,3,34,59,0,202,31,1,6,0,0,0,18,0,1,0,0,31,,106,0.29,2168,33,NA,NA
44.7202,-73.4672,57,44.7202,,25 MCCARTHY DRIVE PLATTSBURGH NY 12901,CLICONY,CLINTON COUNTY JAIL,25 MCCARTHY DRIVE,PLATTSBURGH,CLINTON,NY,12901,2,BUF,CHM,USMS IGA,USMS IGA,Yes,11,04.11.2017,16.10.1987,21,15,20,14,3,5,75,384,225,146,12,3,17,2,12,3,1,2,0,0,3,12,COUNTY (SHERIFF),372,1.02,7146,34,44.719159,-73.468618
NA,NA,57,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,SEA,ORR,ORR,No,7,04.11.2017,30.09.2003,9,8,12,8,17,12,20,61,29,61,8,0,11,1,7,1,16,1,0,0,0,8,ORR,372,1.02,4387,21,NA,NA
NA,NA,57,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,LOS,LOS,ORR,ORR,No,0,06.08.2014,06.06.2014,0,0,0,0,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,NA
37.019872,-93.205169,56,0,,110 WEST ELM OZARK MO 65721,CHRISMO,CHRISTIAN COUNTY JAIL,110 WEST ELM,OZARK,CHRISTIAN,MO,65721,8,CHI,SPG,IGSA,IGSA,Yes,13,04.11.2017,03.01.2004,16,11,14,13,11,7,16,147,122,113,4,8,4,10,4,9,0,11,2,2,5,4,COUNTY (SHERIFF),372,1.02,4949,22,37.019872,-93.205169
NA,NA,56,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,12,04.11.2017,29.01.2013,16,13,11,12,7,13,16,72,98,65,13,0,11,0,12,0,7,0,0,0,0,13,,372,1.02,4159,24,NA,NA
NA,NA,56,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,POO,ORR,ORR,No,3,04.11.2017,09.05.2013,7,5,8,8,19,16,16,48,40,95,5,0,7,0,7,1,17,2,0,0,0,5,,333,0.91,2752,16,NA,NA
41.284248,-95.863942,55,0,,1400 BIG LAKE ROAD COUNCIL BLUFFS IA 51501,POTTAIA,POTTAWATTAMIE COUNTY JAIL,1400 BIG LAKE ROAD,COUNCIL BLUFFS,POTTAWATTAMIE,IA,51501,8,SPM,OMA,USMS IGA,USMS IGA,Yes,8,04.11.2017,29.11.1995,12,10,15,12,6,12,15,113,47,51,0,10,5,10,10,2,0,6,4,3,3,0,COUNTY (SHERIFF),372,1.02,5405,24,41.284248,-95.863942
NA,NA,55,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,NYC,ORR,ORR,No,16,04.11.2017,14.05.2014,17,15,15,15,7,3,18,116,193,84,15,0,15,0,15,0,7,0,0,0,0,15,,372,1.02,5444,24,NA,NA
26.151929,-97.350906,54,0,,27991 BUENA VISTA BLVD LOS FRESNOS TX 78566,RGS,RIO GRANDE VALLEY STAGING,27991 BUENA VISTA BLVD,LOS FRESNOS,CAMERON,TX,78566,5,SNA,PIC,Other,STAGING,Yes,0,03.08.2017,04.06.2010,0,0,0,0,0,54,3,14,149,42,0,0,0,0,0,0,0,0,0,0,0,0,,12,0.03,13,2,26.151929,-97.350906
41.0112,-95.8831,53,41.0112,,336 MAIN STREET PLATTSMOUTH NE 68048,CASSCNE,CASS COUNTY JAIL,336 MAIN STREET,PLATTSMOUTH,CASS,NE,68048,8,SPM,OMA,USMS IGA,USMS IGA,Yes,11,04.11.2017,10.11.1998,13,12,13,6,5,17,12,166,40,61,2,10,1,11,1,5,0,5,5,3,2,2,COUNTY (SHERIFF),372,1.02,4711,31,41.011089,-95.882942
18.360096,-66.078484,51,0,,HWY 28 INTSECT OF ROAD 165 SAN JUAN PR 939,BOPGUA,GUAYNABO MDC (SAN JUAN),HWY 28 INTSECT OF ROAD 165,SAN JUAN,SAN JUAN,PR,939,1,MIA,SAJ,BOP,BOP,No,0,24.09.2017,21.06.1993,0,0,12,10,14,15,54,222,173,188,0,0,1,11,0,10,1,13,0,0,0,0,BOP,359,0.98,4467,25,18.360096,-66.078484
NA,NA,51,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,4,WAS,WAS,ORR,ORR,No,1,04.11.2017,26.01.1989,1,0,2,14,19,16,0,2,50,36,0,0,2,0,14,0,18,1,0,0,0,0,ORR,87,0.24,902,15,NA,NA
NA,NA,51,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,DAL,DAL,ORR,ORR,No,14,04.11.2017,24.04.2013,15,14,10,12,6,9,15,97,131,68,14,0,10,0,12,0,6,0,0,0,0,14,,372,1.02,3807,19,NA,NA
NA,NA,51,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,,ORR,ORR,No,52,04.11.2017,28.06.2017,52,44,7,0,0,0,31,64,0,0,44,0,7,0,0,0,0,0,0,0,0,44,,102,0.28,2512,39,NA,NA
34.081977,-80.976258,50,0,,7901 FARROW ROAD COLUMBIA SC 29203,COLCASC,COLUMBIA CARE CENTER,7901 FARROW ROAD,COLUMBIA,RICHLAND,SC,29203,4,ATL,CHL,Other,HOSPITAL,No,19,04.11.2017,05.03.1999,20,18,14,7,10,1,53,117,54,58,5,13,4,10,2,5,2,8,9,2,2,5,HOSPITAL,372,1.02,4960,27,34.081977,-80.976258
NA,NA,50,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,HOU,HOU,ORR,ORR,No,0,31.03.2016,26.07.2005,0,0,0,11,15,24,0,0,81,122,0,0,0,0,11,0,15,0,0,0,0,0,ORR,0,0,0,0,NA,NA
44.9567,-93.086,49,44.9567,,425 GROVE STREET ST. PAUL MN 55101,RAADCMN,RAMSEY COUNTY ADULT DETENTION CENTER,425 GROVE STREET,ST. PAUL,RAMSEY,MN,55101,8,SPM,SPM,USMS IGA,USMS IGA,Yes,2,04.11.2017,05.04.1997,6,2,4,11,10,22,20,115,157,134,1,2,1,3,2,9,1,9,1,1,0,1,COUNTY (SHERIFF),353,0.97,1405,14,44.955742,-93.085504
NA,NA,49,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,NYC,ORR,ORR,No,5,04.11.2017,08.05.2014,7,6,10,17,10,6,8,95,230,102,6,0,10,0,17,0,10,0,0,0,0,6,,372,1.02,3731,24,NA,NA
NA,NA,49,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,POO,ORR,ORR,No,9,04.11.2017,04.06.2013,11,10,4,13,7,15,13,17,64,39,10,0,4,0,13,0,7,0,0,0,0,10,,234,0.64,1285,13,NA,NA
46.603304,-120.508152,48,0,,111 NORTH FRONT STREET YAKIMA WA 98901,YIKIMWA,YAKIMA COUNTY DEPARTMENT OF CORRECTIONS,111 NORTH FRONT STREET,YAKIMA,YAKIMA,WA,98901,9,SEA,YAK,USMS IGA,USMS IGA,Yes,2,04.11.2017,31.05.1996,20,6,25,8,7,2,416,1501,327,718,2,4,21,4,0,8,0,7,1,1,2,2,COUNTY (CORRECTIONS),347,0.95,8995,158,46.603304,-120.508152
31.397767,-103.517999,48,0,,250 EAST PALMER ROAD PECOS TX 79772,PCSHOLD,PECOS HOLD ROOM,250 EAST PALMER ROAD,PECOS,REEVES,TX,79772,5,ELP,PCS,Other,HOLD,Yes,0,02.10.2017,10.03.2010,1,0,0,18,17,13,197,4237,5031,5491,0,0,0,0,0,18,0,17,0,0,0,0,,124,0.34,130,10,31.397767,-103.517999
42.2056,-78.0097,48,42.2056,,4884 STATE ROUTE 19 BELMONT NY 14813,ALLEGNY,ALLEGANY COUNTY JAIL,4884 STATE ROUTE 19,BELMONT,ALLEGANY,NY,14813,2,BUF,BUF,IGSA,IGSA,Yes,7,04.11.2017,05.11.1987,9,8,11,12,8,9,21,114,96,75,6,3,8,4,9,3,3,5,1,2,0,6,COUNTY (SHERIFF),372,1.02,4128,19,42.207781,-78.01268
38.97103,-90.963708,48,0,,65 BUSINESS PARK DRIVE TROY MO 63379,LINCOMO,LINCOLN COUNTY DETENTION CENTER,65 BUSINESS PARK DRIVE,TROY,LINCOLN,MO,63379,8,CHI,STL,IGSA,IGSA,Yes,6,04.11.2017,28.02.2000,9,6,8,7,12,15,14,82,88,148,1,5,1,7,1,6,1,11,3,2,1,1,COUNTY (SHERIFF),351,0.96,2766,14,38.97103,-90.963708
NA,NA,48,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,SEA,ORR,ORR,No,6,04.11.2017,21.10.2003,8,6,11,12,7,12,8,81,143,59,6,0,10,0,12,0,7,0,0,0,0,6,ORR,372,1.02,3892,21,NA,NA
13.444257,144.786297,46,0,,203 ASPINALL AVENUE HAGATNA GU 96910,GUDOCHG,DEPARTMENT OF CORRECTIONS HAGATNA,203 ASPINALL AVENUE,HAGATNA,GUAM,GU,96910,9,SFR,AGA,USMS IGA,USMS IGA,Yes,16,04.11.2017,21.05.2009,20,17,13,3,5,8,15,96,38,50,2,15,1,11,0,3,2,4,12,2,1,2,FEDERAL,372,1.02,4575,21,13.444257,144.786297
NA,NA,46,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,PHO,ORR,ORR,No,8,04.11.2017,23.06.2014,9,7,12,17,8,2,9,102,199,135,7,0,12,0,17,0,8,0,0,0,0,7,,372,1.02,4515,22,NA,NA
NA,NA,45,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,SEA,ORR,ORR,No,8,04.11.2017,14.10.1993,9,9,11,11,5,9,4,6,52,23,9,0,11,0,11,0,5,0,0,0,0,9,ORR,372,1.02,3908,12,NA,NA
NA,NA,45,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,4,BAL,BAL,ORR,ORR,No,20,04.11.2017,19.05.2014,21,18,3,0,16,8,21,30,0,137,18,0,3,0,0,0,16,0,0,0,0,18,,94,0.26,1210,22,NA,NA
NA,NA,45,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,9,04.11.2017,01.12.2010,11,10,8,9,5,13,13,37,37,17,10,0,8,0,9,0,5,0,0,0,0,10,,372,1.02,2779,15,NA,NA
47.935765,-97.055633,44,0,,1701 NORTH WASHINGTON ST GRAND FORKS ND 58206,GFCORND,GRAND FORKS COUNTY CORRECTIONAL FACILITY,1701 NORTH WASHINGTON ST,GRAND FORKS,GRAND FORKS,ND,58206,8,SPM,SPM,IGSA,IGSA,Yes,23,04.11.2017,17.02.1989,30,20,12,3,4,5,89,585,317,403,8,12,6,6,2,2,2,3,6,3,3,8,COUNTY (SHERIFF),356,0.98,4424,34,47.935765,-97.055633
NA,NA,44,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,LOS,LOS,ORR,ORR,No,14,04.11.2017,13.08.2014,15,14,11,9,9,1,13,99,122,108,14,0,11,0,9,0,9,0,0,0,0,14,,372,1.02,3903,15,NA,NA
NA,NA,42,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,,ORR,ORR,No,45,04.11.2017,19.07.2017,48,40,2,0,0,0,34,39,0,0,40,0,2,0,0,0,0,0,0,0,0,40,,81,0.22,658,40,NA,NA
43.648165,-95.587723,40,0,,1530 AIRPORT ROAD WORTHINGTON MN 56187,NOBLEMN,NOBLES COUNTY JAIL,1530 AIRPORT ROAD,WORTHINGTON,NICOLLET,MN,56187,8,SPM,SPM,IGSA,IGSA,Yes,27,04.11.2017,30.09.1997,29,25,12,1,1,1,70,206,158,122,4,21,2,10,0,1,0,1,18,2,1,4,COUNTY (SHERIFF),353,0.97,4220,34,43.648165,-95.587723
28.74837,-99.845425,40,0,,6901 N HIGHWAY 83 CRYSTAL CITY TX 78839,CRYCCTX,CRYSTAL CITY CORRECTIONAL CENTER,6901 N HIGHWAY 83,CRYSTAL CITY,ZAVALA,TX,78839,5,SNA,SNA,USMS IGA,USMS IGA,Yes,0,05.01.2014,20.12.1998,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COUNTY,0,0,0,0,28.74837,-99.845425
NA,NA,40,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,SNA,HLG,ORR,ORR,No,0,09.03.2016,07.07.2013,0,0,0,3,36,1,0,0,10,383,0,0,0,0,3,0,36,0,0,0,0,0,,0,0,0,0,NA,NA
34.29499,-83.824406,37,0,,622 MAIN STREET SOUTHWEST GAINESVILLE GA 30501,NGDCTGA,NORTH GEORGIA DETENTION CENTER,622 MAIN STREET SOUTHWEST,GAINESVILLE,HALL,GA,30501,11,ATL,ATL,IGSA,IGSA,Yes,0,23.03.2014,06.01.2009,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCA,0,0,0,0,34.29499,-83.824406
NA,NA,37,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,4,WAS,WAS,ORR,ORR,No,6,04.11.2017,13.04.2005,6,6,6,9,8,8,5,6,7,7,6,0,6,0,9,0,8,0,0,0,0,6,ORR,372,1.02,2345,9,NA,NA
NA,NA,36,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,HOU,HOU,ORR,ORR,No,0,06.04.2016,31.05.2014,0,0,0,11,17,8,0,0,93,124,0,0,0,0,11,0,17,0,0,0,0,0,,0,0,0,0,NA,NA
39.377503,-94.793517,34,0,,415 THIRD STREET PLATTE CITY MO 64079,PLATTMO,PLATTE COUNTY DETENTION CENTER,415 THIRD STREET,PLATTE CITY,PLATTE,MO,64079,8,CHI,KAN,IGSA,IGSA,Yes,21,04.11.2017,22.01.1992,21,17,16,1,0,0,27,263,139,56,9,8,4,12,0,1,0,0,3,2,3,9,COUNTY (SHERIFF),372,1.02,5779,24,39.377503,-94.793517
NA,NA,34,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,VRK,ORR,ORR,No,6,04.11.2017,08.05.2014,10,8,13,9,3,1,10,125,109,33,8,0,13,0,9,0,3,0,0,0,0,8,,351,0.96,4768,35,NA,NA
NA,NA,34,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,SNA,HLG,ORR,ORR,No,3,04.11.2017,26.06.2013,5,4,6,7,9,8,11,61,46,55,3,1,5,0,6,1,8,0,0,1,0,3,,372,1.02,2155,12,NA,NA
30.479048,-90.095151,33,0,,701 NORTH COLUMBIA STREET COVINGTON LA 70433,STTAMLA,SAINT TAMMANY PARISH JAIL,701 NORTH COLUMBIA STREET,COVINGTON,SAINT TAMMANY,LA,70433,5,NOL,NOL,IGSA,IGSA,Yes,8,04.11.2017,18.04.2012,24,11,9,4,4,5,244,1359,668,630,9,3,5,4,2,2,1,3,1,1,1,9,COUNTY (SHERIFF),368,1.01,3192,46,30.479048,-90.095151
37.511563,-98.824534,33,0,,701 SE STONE ROAD EL DORADO KS 67042,BUTLEKS,BUTLER COUNTY JAIL,701 SE STONE ROAD,EL DORADO,BUTLER,KS,67042,10,CHI,WIC,USMS IGA,USMS IGA,Yes,8,04.11.2017,30.05.2002,11,8,8,5,5,7,15,121,84,79,2,5,2,6,0,5,1,4,2,1,2,2,COUNTY (SHERIFF),372,1.02,2992,18,37.511563,-98.824534
43.137512,-115.672649,32,0,,2255 E. 8TH NORTH MOUNTAIN HOME ID 83647,ELMORID,ELMORE COUNTY JAIL,2255 E. 8TH NORTH,MOUNTAIN HOME,ELMORE,ID,83647,9,SLC,BOI,USMS IGA,USMS IGA,Yes,10,04.11.2017,15.06.2009,19,9,8,5,5,5,141,554,271,234,2,7,1,7,0,5,0,5,2,2,2,2,COUNTY (SHERIFF),372,1.02,2959,23,43.137512,-115.672649
31.793411,-106.369373,32,0,,8915 MONTANA AVE EL PASO TX 79925,ELPHOLD,EL PASO HOLD ROOM,8915 MONTANA AVE,EL PASO,EL PASO,TX,79925,5,ELP,EPC,Other,HOLD,Yes,13,04.11.2017,25.11.2014,56,15,10,6,1,0,336,16662,12915,2843,15,0,10,0,6,0,1,0,0,0,0,15,,371,1.02,3794,155,31.793411,-106.369373
26.126087,-81.765008,30,0,,3301 TAMIAMI TRAIL EAST NAPLES FL 34112,COLLIFL,COLLIER COUNTY NAPLES JAIL CENTER,3301 TAMIAMI TRAIL EAST,NAPLES,COLLIER,FL,34112,11,MIA,KRO,IGSA,IGSA,Yes,5,04.11.2017,17.11.1990,17,8,6,4,5,7,148,830,471,566,2,6,1,5,0,4,0,5,1,3,2,2,COUNTY (SHERIFF),362,0.99,2360,19,26.126087,-81.765008
