script_id,imdb_character_name,words,gender,age
5404,mr. rzykruski,438,m,84
5404,toshiaki,263,m,NULL
5404,victor frankens,1153,m,NULL
5408,ben bart,390,m,62
5408,bobby byrd,973,m,NULL
5408,james brown,4909,m,38
5408,little richard,294,m,25
5408,maceo parker,339,m,43
5408,seminar present,307,m,46
5408,susie brown,264,f,49
5408,syd nathan,116,m,58
5410,cam,153,m,21
5410,deathy,250,f,31
5410,doctor,209,f,54
5410,elle,4119,f,76
5410,judy,631,f,56
5410,karl,665,m,71
5410,olivia,413,f,40
5410,sage,1287,f,21
5416,bertie,1287,m,46
5416,cameron,234,m,47
5416,daisy,1122,f,48
5416,eleanor,575,f,44
5416,elizabeth,940,f,38
5416,FDR,1564,m,62
5416,missy,703,f,43
5416,mother,218,f,NULL
5416,Tommy,244,m,NULL
5417,bruce brooks,1980,m,44
5417,donny,516,m,39
5417,dr ge,216,m,NULL
5417,eli brooks,485,m,NULL
5417,janey brooks,188,f,NULL
5417,laney brooks,3372,f,45
5417,mr. odesky,231,m,NULL
5417,mrs. mattingly,124,f,NULL
5417,nurse uline,180,f,NULL
5417,roger,284,m,73
5417,susan,124,f,NULL
5417,zack,347,m,NULL
5418,bill,894,m,71
5418,carol petersen,4021,f,72
5418,exterminator,169,m,NULL
5418,georgina,644,f,86
5418,katherine peter,696,f,37
5418,leslie,102,f,68
5418,lloyd,1220,m,33
5418,mike,163,m,72
5418,rona,769,f,68
5418,sally,938,f,67
5419,Alan Turing,3861,m,38
5419,christopher mor,132,m,NULL
5419,commander denni,969,m,68
5419,Detective Rober,608,m,36
5419,headmaster,151,m,NULL
5419,helen,240,f,27
5419,hugh alexander,913,m,36
5419,Joan Clarke,1596,f,29
5419,john cairncross,581,m,33
5419,peter hilton,350,m,25
5419,Sergeant Staehl,374,m,46
5419,stewart menzies,563,m,51
5419,Superintendent ,144,m,46
5419,young alan turi,152,m,NULL
5420,amelia stuart,1317,f,NULL
5420,cam stuart,4361,m,47
5420,faith stuart,616,f,NULL
5420,gaga,158,f,86
5420,kim,139,f,NULL
5420,maggie stuart,2206,f,36
5420,pauline stuart,147,f,NULL
5423,baker,2280,m,36
5423,baker's wife,1137,f,31
5423,cinderella,448,f,29
5423,Cinderella's Pr,468,m,34
5423,giant,111,f,70
5423,jack,445,m,15
5423,jack's mother,283,f,55
5423,Little Red Ridi,492,f,NULL
5423,rapunzel,114,f,26
5423,Rapunzel's Prin,166,m,29
5423,stepmother,256,f,62
5423,steward,176,m,NULL
5423,witch,811,f,65
5424,anger,677,m,67
5424,bing bong,990,m,59
5424,dad,325,m,56
5424,disgust,615,f,36
5424,fear,704,m,37
5424,joy,2805,f,44
5424,mom,477,f,50
5424,sadness,939,f,64
5431,doctor gullu,118,m,48
5431,donal,1289,m,37
5431,eddie,515,m,17
5431,gareth,667,m,49
5431,ivan locke,5512,m,36
5431,katrina,708,f,31
5431,sean,125,m,18
5431,sister margaret,119,f,36
5432,darwan,2643,m,71
5432,debbie,222,f,45
5432,jasleen,134,f,48
5432,peter,149,m,54
5432,preet,188,m,NULL
5432,tasha,261,f,28
5432,ted,228,m,50
5432,wendy,2447,f,55
5433,danny dietz,391,m,28
5433,erik kristensen,395,m,45
5433,gulab,236,m,NULL
5433,hasslert,173,m,34
5433,marcus luttrell,1504,m,42
5433,matt 'axe' axel,842,m,33
5433,michael murphy,1356,m,32
5433,taraq,249,m,32
5435,ben hull,1784,m,69
5435,doctor,226,m,52
5435,doreen,158,f,NULL
5435,elliot hull,888,m,48
5435,george garea,2315,m,61
5435,honey,128,f,59
5435,ian,468,m,36
5435,joey hull,752,m,NULL
5435,kate hull,1395,f,50
5435,lawyer,276,m,NULL
5435,mindy,352,f,44
5435,officiant,370,m,55
5435,roberto,187,m,45
5435,social worker,263,f,NULL
5435,ted,330,m,39
5435,vlad,170,m,NULL
5437,banquo,489,m,40
5437,duncan,147,m,49
5437,lady macbeth,1274,f,35
5437,lennox,307,m,34
5437,macbeth,2999,m,30
5437,macduff,321,m,35
5437,malcolm,172,m,30
5437,ross,140,m,35
5440,denise,212,f,51
5440,earl,1234,m,20
5440,greg,5388,m,24
5440,greg's dad,279,m,45
5440,greg's mom,577,f,48
5440,ill phil,147,m,22
5440,madison,432,f,NULL
5440,mr. mccarthy,278,m,38
5440,rachel,1364,f,22
5442,cherry,140,f,NULL
5442,curtis,4170,m,39
5442,dorothy,143,f,46
5442,gerry,3225,m,46
5442,sam,378,f,63
5442,simone,547,f,34
5442,track announcer,111,m,NULL
5442,vanessa,242,f,27
5443,anna wheeler,124,f,35
5443,brooke,4172,f,32
5443,dylan,871,m,38
5443,karen,182,f,45
5443,mamie-claire,1024,f,32
5443,nicolette,265,f,NULL
5443,tony,869,m,NULL
5443,tracy,3528,f,25
5443,tracy's mom,434,f,50
5448,benjamin robert,834,m,NULL
5448,clarkson stanfi,153,m,NULL
5448,cr leslie,114,m,NULL
5448,first young lad,147,f,NULL
5448,george jones,121,m,61
5448,hannah danby,334,f,48
5448,je mayall,358,m,34
5448,jmw turner,3172,m,57
5448,john ruskin,552,m,NULL
5448,joseph gillott,237,m,64
5448,Mary Somerville,644,f,58
5448,old actor,109,m,NULL
5448,ruskin's father,126,m,51
5448,ruskin's mother,118,f,56
5448,sarah danby,301,f,62
5448,sir martin arch,221,m,68
5448,sir william bee,137,m,NULL
5448,Sophia Booth,1573,f,63
5452,anchorman,689,m,NULL
5452,anchorwoman,564,f,NULL
5452,detective front,218,f,NULL
5452,frank kruse,147,m,43
5452,joe loder,406,m,59
5452,louis bloom,6152,m,34
5452,nina romina,1312,f,60
5452,reporter ron de,336,m,NULL
5452,rick,954,m,32
5456,bobby fischer,3292,m,39
5456,boris spassky,290,m,47
5456,carmine nigro,164,m,48
5456,efim geller,163,m,NULL
5456,father bill lom,825,m,43
5456,joan fischer,445,f,32
5456,lothar schmid,235,m,NULL
5456,paul marshall,1636,m,46
5456,regina fischer,307,f,45
5456,russian booksto,119,m,62
5458,abby,944,f,22
5458,adam,140,m,46
5458,alex,983,m,50
5458,andra,473,f,82
5458,carrie-ann,171,f,NULL
5458,eugene,155,m,30
5458,kate,1890,f,51
5458,mary,1423,f,38
5458,mrs. melnick,115,f,NULL
5458,mrs. portman,170,f,80
5458,rebecca,1028,f,28
5460,alice,495,f,41
5460,david churchill,509,m,58
5460,dustin noble,1442,m,33
5460,frank yates,1203,m,87
5460,gerry richards,623,m,NULL
5460,jeff dennon,438,m,35
5460,paul geary,157,m,30
5460,rob,380,m,51
5460,steve butler,4401,m,42
5460,sue thomason,1843,f,55
5460,town supervisor,211,m,NULL
5461,charles gutman,214,m,56
5461,Gun Shop Owner,341,m,NULL
5461,holiday inn rec,126,f,NULL
5461,john kurlander,861,m,52
5461,kristen,194,f,NULL
5461,max rosenbaum,484,m,87
5461,molly,189,f,NULL
5461,Retirement Home,221,m,56
5461,rudy kurlander ,313,m,74
5461,security guard,103,m,NULL
5461,tyler,137,m,12
5461,zev gutman,1460,m,86
5462,dr. mittal,230,m,NULL
5462,jack,1888,m,9
5462,laura,198,f,29
5462,lawyer,183,m,34
5462,leo,274,m,60
5462,ma,3838,f,26
5462,nancy,714,f,59
5462,old nick,381,m,47
5462,robert,198,m,65
5462,talk show hoste,208,f,59
5467,jay cavendish,687,m,19
5467,payne,264,m,46
5467,silas selleck,227,m,38
5467,skelly,356,m,NULL
5467,werner,173,m,46
5468,charlie hannah,2142,m,33
5468,Dave Davies,762,m,42
5468,freda,201,f,35
5468,jenny,313,f,42
5468,kate hannah,3780,f,28
5468,owen hannah,211,m,26
5468,Principal Barne,565,f,54
5468,rochelle,151,f,65
5471,alien,548,m,34
5471,archie,186,m,32
5471,brit,279,f,23
5471,candy,318,f,24
5471,cotty,312,f,26
5471,faith,276,f,20
5472,brother geraght,462,m,35
5472,charisse,563,f,NULL
5472,maggie,1023,f,44
5472,nurse ana,102,f,NULL
5472,Ocinski,537,m,NULL
5472,oliver,1668,m,NULL
5472,"shirley, sunnys",236,f,58
5472,terry,147,m,37
5472,vincent,2694,m,64
5472,zucko,164,m,45
5473,andrea cunningh,214,f,NULL
5473,andy hertzfeld,886,m,47
5473,chrisann brenna,812,f,35
5473,jandali,129,m,NULL
5473,joanna hoffman,2997,f,40
5473,joel pforzheime,307,m,47
5473,john sculley,1990,m,60
5473,lisa brennan (1,902,f,18
5473,steve jobs,10443,m,38
5473,steve wozniak,1881,m,33
5476,alice haughton,352,f,33
5476,benedict haught,201,m,49
5476,david lloyd geo,206,m,NULL
5476,detective malco,105,m,NULL
5476,edith ellyn,794,f,49
5476,emily wilding d,156,f,35
5476,hugh ellyn,183,m,56
5476,inspector arthu,956,m,60
5476,maud watts,1751,f,30
5476,norman taylor,318,m,52
5476,sonny watts,478,m,35
5476,violet miller,738,f,45
5477,clara,780,f,34
5477,father benedett,802,m,71
5477,jack,1870,m,49
5477,mathilde,639,f,35
5477,pavel,521,m,60
5478,aunt belle,228,f,53
5478,edward brittain,732,m,25
5478,geoffrey thurlo,167,m,26
5478,george catlin,253,m,NULL
5478,hope,407,f,32
5478,miss lorimer,445,f,56
5478,mr. brittain,196,m,45
5478,mrs. brittain,313,f,47
5478,mrs. leighton,101,f,49
5478,roland leighton,1397,m,28
5478,sister jones,235,f,55
5478,vera brittain,3283,f,26
5478,victor richards,313,m,28
5478,winifred holtby,178,f,27
5481,archibald snatc,1325,m,71
5481,eggs,1061,m,15
5481,herbert trubsha,152,m,44
5481,lord portley-ri,632,m,53
5481,mr. gristle,115,m,46
5481,mr. pickles,556,m,37
5481,mr. trout,306,m,42
5481,winnie portley-,1084,f,16
5482,eep,1252,f,25
5482,gran,325,f,87
5482,grug,2664,m,49
5482,guy,1517,m,37
5482,thunk,838,m,28
5482,ugga,548,f,54
5484,aline kominsky,152,f,NULL
5484,charlotte,1026,f,42
5484,chuck,180,m,NULL
5484,gretel,212,f,NULL
5484,kimmie,637,f,NULL
5484,minnie,4457,f,23
5484,monroe,1701,m,39
5484,pascal,744,m,54
5484,tabatha,255,f,35
5485,david lipsky,3117,m,32
5485,julie,113,f,32
5485,patty,191,f,53
5488,amy phillips,441,f,25
5488,big ernie,146,m,38
5488,dean fuller,156,m,52
5488,dexter,125,m,24
5488,ed,737,m,89
5488,frank,1687,m,62
5488,horse race anno,149,m,NULL
5488,jeweler,135,m,59
5488,jim bennett,5998,m,43
5488,lamar allen,638,m,NULL
5488,larry jones,159,m,54
5488,mister lee,435,m,76
5488,neville baraka,1630,m,48
5488,roberta,724,f,65
5489,catherine,110,f,24
5489,Daisy,1006,f,28
5489,jay gatsby,3021,m,39
5489,jordan baker,577,f,23
5489,meyer wolfsheim,236,m,71
5489,myrtle wilson,147,f,37
5489,nick carraway,3647,m,38
5489,tom buchanan,1608,m,39
5489,well dressed ma,150,m,NULL
5490,augusta,1449,f,32
5490,caleb,123,m,NULL
5490,henry,328,m,NULL
5490,louise,423,f,18
5490,mad,943,f,NULL
5490,moll,213,f,32
5490,moses,750,m,38
5491,alan bennett,3951,m,58
5491,doctor at old p,152,m,36
5491,fiona perry,120,f,43
5491,housekeeper at ,155,f,64
5491,"lois, social wo",114,f,31
5491,mam,307,f,76
5491,"miss briscoe, s",198,f,NULL
5491,miss shepherd,2831,f,81
5491,mr fairchild,184,m,NULL
5491,mrs. vaughan wi,147,f,71
5491,pauline,179,f,68
5491,rufus,250,m,62
5491,underwood,297,m,66
5492,catherine dicke,370,f,52
5492,Charles Dickens,163,m,51
5492,charley dickens,207,m,NULL
5492,fanny ternan,126,f,31
5492,maria ternan,161,f,28
5492,mr. george whar,286,m,32
5492,nelly,2216,f,30
5492,rev. william be,500,m,NULL
5492,wilkie collins,425,m,46
5496,analyst,125,m,NULL
5496,anthony bourdai,156,m,59
5496,banker,112,f,NULL
5496,ben rickert,737,m,52
5496,blackjack playe,136,m,NULL
5496,charlie geller,1134,m,NULL
5496,cynthia baum,445,f,51
5496,georgia hale,206,f,55
5496,jamie shipley,904,m,31
5496,jared vennett,1004,m,35
5496,kathy tao,221,f,NULL
5496,lawrence fields,413,m,50
5496,lewis ranieri,145,m,NULL
5496,mark baum,374,m,53
5496,michael burry,1568,m,41
5496,mr. chau,146,m,NULL
5496,porter collins,253,m,39
5496,real estate age,122,f,NULL
5496,Richard Thaler,284,m,NULL
5496,scarlett johans,170,f,31
5496,selena gomez,173,f,23
5496,Vinnie Daniel,685,m,NULL
5499,abraham warszaw,412,m,NULL
5499,dr. miklos nyis,161,m,54
5499,oberkapo bieder,186,m,37
5499,oberscharfuhrer,160,m,NULL
5499,saul auslander,468,m,NULL
5501,agatha,105,f,20
5501,author,1047,m,66
5501,deputy kovacs,608,m,62
5501,dmitri,173,m,41
5501,henckels,318,m,45
5501,ludwig,258,m,75
5501,m. gustave,3744,m,52
5501,m. ivan,121,m,64
5501,mr. moustafa,1108,m,75
5501,zero,875,m,18
5502,beryl wilde,112,f,47
5502,brian,501,m,31
5502,dennis sciama,577,m,51
5502,elaine mason,196,f,40
5502,frank hawking,195,m,57
5502,jane hawking,1498,f,31
5502,jonathan hellye,404,m,32
5502,roger penrose,213,m,41
5502,senior doctor -,106,m,50
5502,stephen hawking,1894,m,32
5502,swiss doctor,101,m,46
5502,technician,108,m,NULL
5506,arlen hird,757,m,48
5506,buddy ross,261,m,53
5506,cleo trumbo,725,f,50
5506,Congressman,236,m,NULL
5506,Dalton Trumbo,3396,m,59
5506,edward g. robin,681,m,47
5506,frank king,449,m,63
5506,hedda hopper,853,f,70
5506,Ian McLellan Hu,153,m,44
5506,john wayne,335,m,55
5506,kirk douglas,268,m,39
5506,louis b. mayer,140,m,68
5506,niki trumbo (ag,421,f,NULL
5506,Otto Preminger,163,m,58
5506,robert kenny,148,m,NULL
5506,robert striplin,178,m,NULL
5507,andrew heyward,607,m,59
5507,ben barnes,221,m,58
5507,betsy west,339,f,44
5507,dan rather,1932,m,79
5507,dick hibey,447,m,64
5507,general hodges,229,m,NULL
5507,josh howard,434,m,39
5507,larry lanpher,346,m,NULL
5507,lt. colonel bil,590,m,74
5507,Lt. Colonel Rog,816,m,61
5507,lucy scott,267,f,33
5507,marcel matley,199,m,57
5507,mark wrolstad,256,m,52
5507,mary mapes,3692,f,46
5507,mike missal,169,m,NULL
5507,mike smith,1093,m,37
5507,nicki burkett,243,f,62
5507,reporter jim mo,154,m,50
5507,robert mapes,115,m,NULL
5509,abdullah,655,m,NULL
5509,father,254,m,NULL
5509,fatin,126,f,NULL
5509,grandmother,112,f,NULL
5509,iqbal - the dri,102,m,NULL
5509,koran teacher,351,f,NULL
5509,leila,177,f,NULL
5509,mother,1942,f,NULL
5509,ms. hussa,1484,f,NULL
5509,noura,359,f,NULL
5509,salma,192,f,NULL
5509,Wadjda,2057,f,NULL
5511,cornelia,1842,f,46
5511,darby,1044,f,29
5511,fletcher,648,m,48
5511,hedge fund dave,153,m,NULL
5511,jamie,1931,m,31
5511,josh,4480,m,49
5511,kent,348,m,26
5511,leslie breitbar,565,m,79
5511,marina,455,f,40
5511,tim,224,m,NULL
5514,cook,448,f,NULL
5514,detective,417,m,NULL
5514,diego,268,m,44
5514,estela,111,f,NULL
5514,groundskeeper,210,m,NULL
5514,helena,113,f,48
5514,isabel,136,f,41
5514,lawyer,911,m,NULL
5514,mauricio,490,m,NULL
5514,romina,836,f,40
5514,salgado,228,m,55
5514,Simon,765,m,57
5514,vasallo,190,m,NULL
5514,victoria,209,f,45
5514,waitress,221,f,NULL
5515,adele bloch-bau,251,f,34
5515,arbitrator,114,m,51
5515,elisabeth gehre,132,f,58
5515,felix landau,195,m,44
5515,ferdinand bloch,341,m,65
5515,fritz altmann,271,m,30
5515,hubertus czerni,1278,m,37
5515,maria altmann,3477,f,70
5515,pharmacist,118,m,55
5515,randy schoenber,3767,m,39
5515,ronald lauder,156,m,48
5515,rudolph wran,114,m,56
5515,sherman,202,m,69
5515,stan gould,129,m,60
5515,therese bloch-b,258,f,44
5515,young maria alt,929,f,30
5516,calhoun,617,f,52
5516,clyde,103,m,NULL
5516,felix,837,m,39
5516,king candy,918,m,41
5516,ralph,3475,m,47
5516,taffyta muttonf,118,f,33
5516,vanellope,1623,f,42
5517,brenda morel,608,f,78
5517,doctor,186,m,60
5517,fred ballinger,2609,m,82
5517,jimmy tree,505,m,31
5517,julian,139,m,41
5517,lena ballinger,1149,f,45
5517,mick boyle,3262,m,76
5517,miss universe,138,f,27
5517,queen's emissar,240,m,41
5517,shy screenwrite,117,m,NULL
5521,amphitryon,194,m,72
5521,burnt man,194,m,42
5521,Calliope the Mu,220,f,46
5521,hades; lord of ,2091,m,50
5521,hercules,2208,m,34
5521,hermes; the mes,140,m,48
5521,meg,1074,f,27
5521,panic,198,m,39
5521,phil,1448,m,53
5521,young hercules ,244,m,35
5521,zeus,728,m,66
5523,ash ketchum,728,f,33
5523,brock,373,m,31
5523,female scientis,110,f,24
5523,lady,194,f,NULL
5523,meowth,251,f,38
5523,mewtwo,1224,m,49
5523,misty,149,f,20
5523,umio,101,m,32
5525,bria,568,f,NULL
5525,fauna,553,f,53
5525,flora,1079,f,69
5525,hubert,656,m,46
5525,maleficent,733,f,54
5525,merryweather,606,f,51
5525,narrator,385,m,46
5525,prince phillip,257,m,38
5525,stefan,272,m,81
5528,clayton,568,m,63
5528,jane,1159,f,29
5528,kala,387,f,52
5528,kerchak,250,m,59
5528,professor porte,471,m,70
5528,tantor,320,m,44
5528,tarzan,538,m,39
5528,terk,838,f,37
5531,heather donahue,4989,f,25
5531,joshua 'josh' l,2058,m,24
5531,mary brown,179,f,65
5531,michael 'mike' ,2130,m,26
5531,short fisherman,222,m,NULL
5532,agent bilkins,383,m,NULL
5532,brian o'conner,2151,m,28
5532,dominic toretto,1551,m,34
5532,hector,109,m,31
5532,jesse,239,m,25
5532,mia toretto,699,f,21
5532,sgt. tanner,666,m,44
5532,vince,317,m,29
5533,archdeacon,114,m,54
5533,clopin,225,m,45
5533,esmeralda,922,f,34
5533,frollo,1471,m,63
5533,hugo,407,m,37
5533,laverne,379,f,86
5533,phoebus,894,m,49
5533,quasimodo,1122,m,43
5533,victor,288,m,60
5534,bagheera' the ,1509,m,49
5534,baloo' the bea,1831,m,63
5534,kaa' the snake,701,m,62
5534,mowgli' the ma,883,m,12
5534,akela,110,m,62
5534,Buzzie,337,m,63
5534,col. hathi the ,833,m,63
5534,dizzy,156,m,63
5534,flaps,140,m,63
5534,girl sings,167,f,NULL
5534,king louie of t,231,m,57
5534,shere khan the ,329,m,61
5803,Am�lie Poulain,1908,f,25
5803,collignon,412,m,NULL
5803,dominique breto,147,m,58
5803,eva,343,f,35
5803,georgette,376,f,39
5803,gina,350,f,NULL
5803,hipolito,263,m,44
5803,husband,233,m,NULL
5803,joseph,360,m,46
5803,lucien,337,m,26
5803,madame suzanne ,329,f,72
5803,nino quincampoi,373,m,34
5803,raymond dufayel,968,m,NULL
5803,the concierge,581,f,NULL
5805,cassandra,111,f,44
5805,chris,151,m,24
5805,danny vinyard,1362,m,21
5805,davina vinyard,427,f,24
5805,dennis vinyard,229,m,48
5805,derek vinyard,2454,m,29
5805,doris vinyard,376,f,47
5805,dr. bob sweeney,636,m,50
5805,jason,111,m,19
5805,lawrence,161,m,27
5805,murray,228,m,60
5805,rasmussen,183,m,50
5805,seth ryan,879,m,22
5805,stacey,388,f,24
5820,alicia nash,1496,f,31
5820,charles,653,m,30
5820,dr. rosen,747,m,72
5820,fox,353,m,NULL
5820,general,191,m,NULL
5820,john nash,3486,m,37
5820,milnor,447,m,NULL
5820,professor horne,145,m,57
5820,student,107,m,NULL
5820,zweifel,358,m,NULL
5847,alicate - clipp,142,m,NULL
5847,barbantinho - s,350,m,NULL
5847,ben� - benny,511,m,18
5847,berenice - bern,172,f,20
5847,buscap� - rocke,1830,m,19
5847,cabe��o - melon,126,m,NULL
5847,cabeleira - sha,732,m,19
5847,dadinho - li'l ,338,m,14
5847,exu,157,m,47
5847,fernanda,122,f,NULL
5847,jab�,105,m,NULL
5847,man� galinha - ,619,m,32
5847,marisol,376,f,NULL
5847,marreco - goose,136,m,NULL
5847,ot�vio,108,m,NULL
5847,sandro cenoura ,720,m,33
5847,thiago - tiago,160,m,18
5847,touro,311,m,NULL
5847,vizinha do para,101,f,24
5847,z� pequeno - li,1265,m,24
5895,arlen bitterbuc,101,m,47
5895,brutus 'brutal',1310,m,46
5895,burt hammersmit,532,m,44
5895,dean stanton,412,m,29
5895,eduard delacroi,628,m,47
5895,elaine connelly,312,f,70
5895,harry terwillig,438,m,52
5895,jan edgecomb,546,f,38
5895,john coffey,1374,m,42
5895,melinda moores,237,f,40
5895,paul edgecomb,4545,m,43
5895,percy wetmore,945,m,39
5895,toot-toot,199,m,73
5895,warden hal moor,826,m,59
5916,Bartolomeo,149,m,33
5916,Doctor Lessing,352,m,64
5916,dora,628,f,37
5916,Ferruccio,303,m,NULL
5916,german corporal,177,m,43
5916,guido,5463,m,45
5916,joshua,668,m,5
5916,laura,166,f,NULL
5916,school inspecto,129,m,53
5916,School Principa,250,f,57
5916,uncle eliseo,276,m,74
5930,big willie litt,210,m,28
5930,danger barch,265,m,22
5930,earline fitzger,327,f,53
5930,eddie scrap-iro,3722,m,67
5930,father horvak,215,m,37
5930,frankie dunn,3755,m,74
5930,maggie fitzgera,1708,f,30
5930,ref #1,110,m,NULL
5930,sally mendoza,117,m,47
5930,shawrelle berry,123,m,26
5937,fat' moe gelly,213,m,36
5937,carol,501,f,41
5937,david 'noodles',2405,m,41
5937,deborah gelly,677,f,23
5937,eve,237,f,26
5937,interviewer,165,m,NULL
5937,jimmy,606,m,NULL
5937,johnny capuano,160,m,52
5937,maximilian 'max,1555,m,37
5937,officer 'fartfa,147,m,47
5937,patrick 'patsy',179,m,31
5937,peggy,219,f,NULL
5937,philip 'cockeye,181,m,29
5937,police chief vi,199,m,51
5937,woman in the pu,131,f,37
6000,abel sunday,286,m,NULL
6000,al rose,175,m,NULL
6000,bandy,224,m,64
6000,ben blaut,114,m,NULL
6000,daniel plainvie,5323,m,50
6000,fletcher,182,m,54
6000,h.m. tilford,237,m,46
6000,henry,866,m,44
6000,hw,224,m,11
6000,paul sunday,421,m,23
6003,baron' kurtz,557,m,59
6003,anna schmidt,1400,f,28
6003,anna's old land,112,f,81
6003,crabbin,531,m,46
6003,dr. winkel,172,m,65
6003,harry lime,697,m,34
6003,holly martins,3160,m,44
6003,karl - harry's ,503,m,55
6003,maj. calloway,1678,m,36
6003,popescu,429,m,43
6003,sgt. paine,371,m,41
6006,al schwartz,514,m,39
6006,chief gould,245,m,68
6006,district attorn,405,m,69
6006,manelo sanchez,227,m,38
6006,mike vargas,1769,m,35
6006,police captain ,2081,m,43
6006,police sergeant,941,m,61
6006,susan vargas,946,f,31
6026,creeper,860,m,27
6026,dallben,585,m,58
6026,eilonwy,881,f,38
6026,fflewddur fflam,1019,m,56
6026,guard,161,m,NULL
6026,gurgi,622,m,47
6026,henchmen,261,m,NULL
6026,king eidilleg,108,m,58
6026,orddu,452,f,72
6026,orwen,137,f,58
6026,taran,2196,m,NULL
6026,the horned king,613,m,45
6029,1982 championsh,110,m,63
6029,brenner,789,m,49
6029,scotty,156,m,NULL
6029,violet,406,f,39
6030,admiral tuwey,806,m,71
6030,bobby,3097,m,59
6030,deb,583,f,38
6030,earl,698,m,58
6030,jessup,236,m,53
6030,papi greco,963,m,66
6030,stig,3406,m,42
6034,bernie,2436,m,35
6034,casey mcneil,358,m,59
6034,danny,3590,m,41
6034,debbie,3139,f,40
6034,joan,1725,f,44
6034,ryan keller,228,m,44
6034,steven thaler,221,m,39
6037,arthur,1420,m,32
6037,grandsanta,789,m,62
6037,mrs santa,250,f,55
6037,peter,122,m,36
6037,santa,532,m,62
6037,steve,667,m,52
6038,ammer,814,m,54
6038,ben newman at 7,421,m,9
6038,donna newman,1134,f,33
6038,janine,214,f,45
6038,michael newman,4893,m,40
6038,morty,1341,m,63
6038,samantha newman,227,f,7
6038,ted newman,387,m,61
6039,barb,418,f,35
6039,brent mchale,464,m,35
6039,chester v,2018,m,43
6039,earl devereaux,512,m,45
6039,flint lockwood,3058,m,35
6039,manny,229,m,50
6039,sam sparks,1042,f,37
6039,tim lockwood,851,m,73
6040,admiral howard,188,m,NULL
6040,allison mccoll,135,f,39
6040,andrea phillips,352,f,54
6040,captain frank c,285,m,NULL
6040,captain richard,3229,m,57
6040,mike perry,167,m,52
6040,Muse,1254,m,28
6040,najee,341,m,NULL
6040,nemo,268,m,34
6040,seal commander,321,m,44
6040,shane murphy,565,m,36
6042,annie,366,f,40
6042,dylan,2822,m,30
6042,jamie,3044,f,28
6042,kayla,109,f,23
6042,lorna,565,f,52
6042,mr. harper,478,m,64
6042,tommy,403,m,50
6045,cassie burpo,157,f,NULL
6045,colton burpo,921,m,NULL
6045,jay wilkins,798,m,54
6045,michael,149,m,43
6045,mr. baxter,131,m,54
6045,nancy rawling,357,f,63
6045,sonja burpo,1345,f,37
6045,todd burpo,4565,m,51
6050,bones,170,m,36
6050,chowder,1530,m,14
6050,constance,127,f,52
6050,dad,231,m,67
6050,dj,1775,m,15
6050,jenny,1214,f,16
6050,mom,158,f,52
6050,nebbercracker,512,m,49
6050,zee,587,f,29
6052,aristocrat 1,146,m,NULL
6052,columba,592,f,NULL
6052,fortunata,237,f,NULL
6052,kellus,503,m,NULL
6052,leonides,177,m,NULL
6052,lucretius,929,m,NULL
6052,marcus vettius,364,m,NULL
6052,milo,1636,m,28
6052,nigellus,492,m,NULL
6052,orvo,561,m,NULL
6052,proclaimer,115,m,NULL
6052,proculus,122,m,41
6052,strigana,708,f,NULL
6053,bboy joes fathe,125,m,NULL
6053,bomber,392,m,NULL
6053,dante graham,1143,m,39
6053,franklyn,1152,m,27
6053,gatlin,124,m,34
6053,ghost,304,m,NULL
6053,jason blake,4392,m,44
6053,lil adonis,299,m,NULL
6053,mayhem,280,m,NULL
6053,rooster,676,m,24
6053,sniper,325,m,NULL
6053,stacy,305,f,27
6053,sway,438,m,NULL
6053,terence j,597,m,31
6053,Thomas Hergenro,216,?,NULL
6053,wolf,238,m,NULL
6054,albert wesker,367,m,28
6054,alice,1513,f,37
6054,barry burton,276,m,38
6054,becky,456,f,11
6054,chad kaplan    ,148,m,44
6054,jill valentine,341,f,37
6054,leon s. kennedy,596,m,35
6054,luther west,391,m,39
6054,rain,312,f,34
6054,sergei,233,m,NULL
6054,todd,195,m,42
6056,dolores,752,f,32
6056,emma,823,f,49
6056,larry,285,m,59
6056,levi,535,m,38
6056,Ms. Sara Waters,214,f,46
6056,rev. bryce,330,m,49
6056,satin,791,m,42
6056,sister,1243,f,39
6056,Sparkle,2121,f,23
6056,stix,2107,m,38
6056,tune ann,173,f,NULL
6058,evelyn salt,1802,f,35
6058,mike krause,348,m,34
6058,orlov,1065,m,65
6058,peabody,690,m,33
6058,shnaider,252,m,34
6058,ted winter,1574,m,43
6059,brainy,892,m,45
6059,clumsy,756,m,22
6059,gargamel,1560,m,47
6059,grace winslow,772,f,32
6059,grouchy,753,m,50
6059,gutsy,810,m,46
6059,narrator smurf,236,m,49
6059,odile,456,f,39
6059,patrick winslow,1484,m,38
6059,smurfette,791,f,27
6060,brainy smurf,150,m,47
6060,clumsy smurf,253,m,24
6060,gargamel,2536,m,49
6060,grace,511,f,34
6060,grouchy smurf,480,m,52
6060,hackus,105,m,48
6060,Nancy O'Dell,125,f,47
6060,Narrator Smurf,404,m,51
6060,odile,130,f,NULL
6060,smurfette,696,f,29
6060,vanity smurf,290,m,36
6060,vexy,396,f,33
6060,victor,1223,m,58
6061,cal naughton jr,312,m,41
6061,carley bobby,571,f,32
6061,glenn,170,m,33
6061,hank,254,m,NULL
6061,jean girard,578,m,35
6061,keith doby,174,m,NULL
