page,lowercase,pos,count,book,year,story
176,mouth,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,my,PRP$,1,Lost in the city : stories /,1993,09: His Mother's House
176,n't,RB,6,Lost in the city : stories /,1993,09: His Mother's House
176,na,TO,2,Lost in the city : stories /,1993,09: His Mother's House
176,newspaper,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,next,JJ,3,Lost in the city : stories /,1993,09: His Mother's House
176,night,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,no,DT,1,Lost in the city : stories /,1993,09: His Mother's House
176,no,RB,1,Lost in the city : stories /,1993,09: His Mother's House
176,not,RB,3,Lost in the city : stories /,1993,09: His Mother's House
176,nothing,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,noticed,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,of,IN,5,Lost in the city : stories /,1993,09: His Mother's House
176,off,RP,1,Lost in the city : stories /,1993,09: His Mother's House
176,oh,UH,1,Lost in the city : stories /,1993,09: His Mother's House
176,old,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
176,on,IN,3,Lost in the city : stories /,1993,09: His Mother's House
176,or,CC,1,Lost in the city : stories /,1993,09: His Mother's House
176,out,RP,4,Lost in the city : stories /,1993,09: His Mother's House
176,outa,VB,1,Lost in the city : stories /,1993,09: His Mother's House
176,over,IN,1,Lost in the city : stories /,1993,09: His Mother's House
176,over,RP,1,Lost in the city : stories /,1993,09: His Mother's House
176,page,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,pain,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,pearl,NNP,2,Lost in the city : stories /,1993,09: His Mother's House
176,pedals,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
176,peppers,NNS,2,Lost in the city : stories /,1993,09: His Mother's House
176,play,VB,2,Lost in the city : stories /,1993,09: His Mother's House
176,playing,VBG,2,Lost in the city : stories /,1993,09: His Mother's House
176,pretended,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,promise,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
176,promised,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
176,put,VB,2,Lost in the city : stories /,1993,09: His Mother's House
176,quarreled,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,radio,NN,2,Lost in the city : stories /,1993,09: His Mother's House
176,ran,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,reach,VB,1,Lost in the city : stories /,1993,09: His Mother's House
176,reading,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
176,reminded,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,returned,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,rickey,NNP,4,Lost in the city : stories /,1993,09: His Mother's House
176,riding,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
176,right,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,right,RB,2,Lost in the city : stories /,1993,09: His Mother's House
176,room,NN,2,Lost in the city : stories /,1993,09: His Mother's House
176,runs,VBZ,1,Lost in the city : stories /,1993,09: His Mother's House
176,said,VBD,9,Lost in the city : stories /,1993,09: His Mother's House
176,santiago,NNP,7,Lost in the city : stories /,1993,09: His Mother's House
176,she,PRP,10,Lost in the city : stories /,1993,09: His Mother's House
176,shrugged,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,sight,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,sitting,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
176,so,IN,1,Lost in the city : stories /,1993,09: His Mother's House
176,so,RB,1,Lost in the city : stories /,1993,09: His Mother's House
176,some,DT,4,Lost in the city : stories /,1993,09: His Mother's House
176,stay,VB,1,Lost in the city : stories /,1993,09: His Mother's House
176,step,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,steps,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
176,still,RB,1,Lost in the city : stories /,1993,09: His Mother's House
176,stood,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,stopped,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,straightened,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
176,table,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,take,VB,2,Lost in the city : stories /,1993,09: His Mother's House
176,talkin,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
176,talking,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
176,tall,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
176,taylor,NNP,5,Lost in the city : stories /,1993,09: His Mother's House
176,teeth,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
176,thas,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
176,that,DT,2,Lost in the city : stories /,1993,09: His Mother's House
176,that,IN,1,Lost in the city : stories /,1993,09: His Mother's House
176,the,DT,15,Lost in the city : stories /,1993,09: His Mother's House
176,them,PRP,1,Lost in the city : stories /,1993,09: His Mother's House
176,then,RB,3,Lost in the city : stories /,1993,09: His Mother's House
176,there,EX,1,Lost in the city : stories /,1993,09: His Mother's House
176,there,RB,3,Lost in the city : stories /,1993,09: His Mother's House
176,they,PRP,1,Lost in the city : stories /,1993,09: His Mother's House
176,thing,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,things,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
176,this,DT,2,Lost in the city : stories /,1993,09: His Mother's House
176,thought,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,three,CD,1,Lost in the city : stories /,1993,09: His Mother's House
176,till,IN,1,Lost in the city : stories /,1993,09: His Mother's House
176,tired,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
176,to,TO,12,Lost in the city : stories /,1993,09: His Mother's House
176,today,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,told,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
176,tomatoes,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
176,took,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,toy,NN,3,Lost in the city : stories /,1993,09: His Mother's House
176,transistor,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,try,VB,1,Lost in the city : stories /,1993,09: His Mother's House
176,turned,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
176,up,RP,1,Lost in the city : stories /,1993,09: His Mother's House
176,upstairs,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,use,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,used,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,want,VB,1,Lost in the city : stories /,1993,09: His Mother's House
176,was,VBD,3,Lost in the city : stories /,1993,09: His Mother's House
176,watching,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
176,way,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,week,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,went,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
176,what,WP,2,Lost in the city : stories /,1993,09: His Mother's House
176,wheel,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,when,WRB,7,Lost in the city : stories /,1993,09: His Mother's House
176,who,WP,1,Lost in the city : stories /,1993,09: His Mother's House
176,whole,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
176,with,IN,3,Lost in the city : stories /,1993,09: His Mother's House
176,wo,MD,1,Lost in the city : stories /,1993,09: His Mother's House
176,would,MD,1,Lost in the city : stories /,1993,09: His Mother's House
176,yall,NN,1,Lost in the city : stories /,1993,09: His Mother's House
176,you,PRP,11,Lost in the city : stories /,1993,09: His Mother's House
176,your,PRP$,1,Lost in the city : stories /,1993,09: His Mother's House
177,',',11,Lost in the city : stories /,1993,09: His Mother's House
177,s,POS,1,Lost in the city : stories /,1993,09: His Mother's House
177,s,VBZ,3,Lost in the city : stories /,1993,09: His Mother's House
177,*,SYM,1,Lost in the city : stories /,1993,09: His Mother's House
177,",",",",27,Lost in the city : stories /,1993,09: His Mother's House
177,0,0,24,Lost in the city : stories /,1993,09: His Mother's House
177,;,:,1,Lost in the city : stories /,1993,09: His Mother's House
177,?,0,2,Lost in the city : stories /,1993,09: His Mother's House
177,``,``,11,Lost in the city : stories /,1993,09: His Mother's House
177,a,DT,9,Lost in the city : stories /,1993,09: His Mother's House
177,about,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,about,RB,2,Lost in the city : stories /,1993,09: His Mother's House
177,above,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,according,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,added,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,after,IN,3,Lost in the city : stories /,1993,09: His Mother's House
177,aimin,VB,1,Lost in the city : stories /,1993,09: His Mother's House
177,along,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,always,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,an,DT,1,Lost in the city : stories /,1993,09: His Mother's House
177,and,CC,13,Lost in the city : stories /,1993,09: His Mother's House
177,another,DT,1,Lost in the city : stories /,1993,09: His Mother's House
177,around,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,arranged,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,as,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,asked,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,baby,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,be,VB,2,Lost in the city : stories /,1993,09: His Mother's House
177,been,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,before,IN,2,Lost in the city : stories /,1993,09: His Mother's House
177,befriended,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,began,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
177,behind,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,beside,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,better,JJR,1,Lost in the city : stories /,1993,09: His Mother's House
177,bodies,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,bow,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,but,CC,1,Lost in the city : stories /,1993,09: His Mother's House
177,by,IN,2,Lost in the city : stories /,1993,09: His Mother's House
177,called,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,cases,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,celebratory,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,cheeks,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,city,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,clovis,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
177,coffee,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,come,VB,3,Lost in the city : stories /,1993,09: His Mother's House
177,cotton,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,courage,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,daddy,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,day,NN,2,Lost in the city : stories /,1993,09: His Mother's House
177,did,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
177,dinner,NN,2,Lost in the city : stories /,1993,09: His Mother's House
177,discouragin,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,dress,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,dryer,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,eight,CD,1,Lost in the city : stories /,1993,09: His Mother's House
177,em,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,empty,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,enough,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,entire,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,especially,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,evening,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,everything,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,except,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,f,LS,1,Lost in the city : stories /,1993,09: His Mother's House
177,face,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,far,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,farm,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,father,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,few,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,finally,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,for,IN,6,Lost in the city : stories /,1993,09: His Mother's House
177,forced,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,frankenstein,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
177,get,VB,1,Lost in the city : stories /,1993,09: His Mother's House
177,get,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
177,gloves,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,gone,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,got,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,had,VBD,3,Lost in the city : stories /,1993,09: His Mother's House
177,hang,VB,1,Lost in the city : stories /,1993,09: His Mother's House
177,happened,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,he,PRP,3,Lost in the city : stories /,1993,09: His Mother's House
177,her,PRP,1,Lost in the city : stories /,1993,09: His Mother's House
177,her,PRP$,5,Lost in the city : stories /,1993,09: His Mother's House
177,here,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,hidden,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,him,PRP,2,Lost in the city : stories /,1993,09: His Mother's House
177,his,PRP$,1,Lost in the city : stories /,1993,09: His Mother's House
177,hope,VBP,2,Lost in the city : stories /,1993,09: His Mother's House
177,hoping,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,hospital,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,house,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,how,WRB,1,Lost in the city : stories /,1993,09: His Mother's House
177,humphrey,NNP,2,Lost in the city : stories /,1993,09: His Mother's House
177,i,PRP,3,Lost in the city : stories /,1993,09: His Mother's House
177,in,IN,6,Lost in the city : stories /,1993,09: His Mother's House
177,inside,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,into,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,it,PRP,6,Lost in the city : stories /,1993,09: His Mother's House
177,jesus,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
177,joint,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,joyce,NNP,2,Lost in the city : stories /,1993,09: His Mother's House
177,just,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,kneading,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,knot,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,know,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
177,late,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,left,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,limbs,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,longer,JJR,1,Lost in the city : stories /,1993,09: His Mother's House
177,lord,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
177,make,VB,2,Lost in the city : stories /,1993,09: His Mother's House
177,mama,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,man,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,met,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,might,MD,1,Lost in the city : stories /,1993,09: His Mother's House
177,missing,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,month,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,mother,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,moved,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,my,PRP$,1,Lost in the city : stories /,1993,09: His Mother's House
177,new,JJ,2,Lost in the city : stories /,1993,09: His Mother's House
177,next,JJ,3,Lost in the city : stories /,1993,09: His Mother's House
177,no,DT,1,Lost in the city : stories /,1993,09: His Mother's House
177,not,RB,2,Lost in the city : stories /,1993,09: His Mother's House
177,now,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,nurse,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,nurses,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,o'clock,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,of,IN,6,Lost in the city : stories /,1993,09: His Mother's House
177,off,RP,2,Lost in the city : stories /,1993,09: His Mother's House
177,offered,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,old,JJ,2,Lost in the city : stories /,1993,09: His Mother's House
177,on,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,one,CD,4,Lost in the city : stories /,1993,09: His Mother's House
177,or,CC,5,Lost in the city : stories /,1993,09: His Mother's House
177,others,NNS,2,Lost in the city : stories /,1993,09: His Mother's House
177,out,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,out,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,overlap,VB,1,Lost in the city : stories /,1993,09: His Mother's House
177,photograph,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,photographs,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,picture,NN,3,Lost in the city : stories /,1993,09: His Mother's House
177,pictures,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,pill,NN,2,Lost in the city : stories /,1993,09: His Mother's House
177,pinched,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,planned,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,pregnant,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,pretty,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,print,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,promised,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,proud,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,reached,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,repairman,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,rickey,NNP,4,Lost in the city : stories /,1993,09: His Mother's House
177,right,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,room,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,running,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,said,VBD,7,Lost in the city : stories /,1993,09: His Mother's House
177,santiago,NNP,2,Lost in the city : stories /,1993,09: His Mother's House
177,saved,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,say,VB,1,Lost in the city : stories /,1993,09: His Mother's House
177,searching,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,she,PRP,18,Lost in the city : stories /,1993,09: His Mother's House
177,shifted,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,shoe,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,show,VB,2,Lost in the city : stories /,1993,09: His Mother's House
177,similar,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,sleeve,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,so,RB,2,Lost in the city : stories /,1993,09: His Mother's House
177,some,DT,2,Lost in the city : stories /,1993,09: His Mother's House
177,somethin,NN,2,Lost in the city : stories /,1993,09: His Mother's House
177,space,NN,3,Lost in the city : stories /,1993,09: His Mother's House
177,standing,VBG,2,Lost in the city : stories /,1993,09: His Mother's House
177,still,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,table,NN,2,Lost in the city : stories /,1993,09: His Mother's House
177,taken,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,takin,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,takin,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
177,taking,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
177,than,IN,2,Lost in the city : stories /,1993,09: His Mother's House
177,thank,VB,1,Lost in the city : stories /,1993,09: His Mother's House
177,that,DT,2,Lost in the city : stories /,1993,09: His Mother's House
177,that,WDT,2,Lost in the city : stories /,1993,09: His Mother's House
177,the,DT,22,Lost in the city : stories /,1993,09: His Mother's House
177,them,PRP,2,Lost in the city : stories /,1993,09: His Mother's House
177,there,EX,1,Lost in the city : stories /,1993,09: His Mother's House
177,there,RB,2,Lost in the city : stories /,1993,09: His Mother's House
177,these,DT,1,Lost in the city : stories /,1993,09: His Mother's House
177,they,PRP,1,Lost in the city : stories /,1993,09: His Mother's House
177,things,NNS,2,Lost in the city : stories /,1993,09: His Mother's House
177,this,DT,1,Lost in the city : stories /,1993,09: His Mother's House
177,three,CD,1,Lost in the city : stories /,1993,09: His Mother's House
177,tied,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,tied,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
177,tight,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,to,TO,13,Lost in the city : stories /,1993,09: His Mother's House
177,told,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,took,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,tubes,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,until,IN,1,Lost in the city : stories /,1993,09: His Mother's House
177,up,RP,3,Lost in the city : stories /,1993,09: His Mother's House
177,visit,VB,1,Lost in the city : stories /,1993,09: His Mother's House
177,waited,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
177,was,VBD,8,Lost in the city : stories /,1993,09: His Mother's House
177,washer,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,we,PRP,1,Lost in the city : stories /,1993,09: His Mother's House
177,weeks,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
177,well,UH,2,Lost in the city : stories /,1993,09: His Mother's House
177,were,VBD,3,Lost in the city : stories /,1993,09: His Mother's House
177,what,WP,1,Lost in the city : stories /,1993,09: His Mother's House
177,whenever,WRB,1,Lost in the city : stories /,1993,09: His Mother's House
177,whew,RB,1,Lost in the city : stories /,1993,09: His Mother's House
177,white-and-green,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,who,WP,2,Lost in the city : stories /,1993,09: His Mother's House
177,wonder,NN,1,Lost in the city : stories /,1993,09: His Mother's House
177,wonderful,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
177,would,MD,2,Lost in the city : stories /,1993,09: His Mother's House
177,year,NN,2,Lost in the city : stories /,1993,09: His Mother's House
177,you,PRP,2,Lost in the city : stories /,1993,09: His Mother's House
177,|,SYM,1,Lost in the city : stories /,1993,09: His Mother's House
178,!,0,1,Lost in the city : stories /,1993,09: His Mother's House
178,',',14,Lost in the city : stories /,1993,09: His Mother's House
178,s,POS,4,Lost in the city : stories /,1993,09: His Mother's House
178,s,VBZ,1,Lost in the city : stories /,1993,09: His Mother's House
178,",",",",31,Lost in the city : stories /,1993,09: His Mother's House
178,0,0,25,Lost in the city : stories /,1993,09: His Mother's House
178,5,CD,1,Lost in the city : stories /,1993,09: His Mother's House
178,?,0,4,Lost in the city : stories /,1993,09: His Mother's House
178,``,``,14,Lost in the city : stories /,1993,09: His Mother's House
178,a,DT,2,Lost in the city : stories /,1993,09: His Mother's House
178,across,IN,1,Lost in the city : stories /,1993,09: His Mother's House
178,adam,NNP,6,Lost in the city : stories /,1993,09: His Mother's House
178,against,IN,1,Lost in the city : stories /,1993,09: His Mother's House
178,ago,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,all,DT,4,Lost in the city : stories /,1993,09: His Mother's House
178,all,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,always,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,am,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
178,an,DT,1,Lost in the city : stories /,1993,09: His Mother's House
178,and,CC,11,Lost in the city : stories /,1993,09: His Mother's House
178,anticipate,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,as,IN,3,Lost in the city : stories /,1993,09: His Mother's House
178,as,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,ask,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,at,IN,6,Lost in the city : stories /,1993,09: His Mother's House
178,aunt,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
178,back,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,back,RB,3,Lost in the city : stories /,1993,09: His Mother's House
178,banana,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,baths,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,be,VB,4,Lost in the city : stories /,1993,09: His Mother's House
178,before,IN,1,Lost in the city : stories /,1993,09: His Mother's House
178,bill,NN,3,Lost in the city : stories /,1993,09: His Mother's House
178,blinked,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,bother,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,boy,NN,4,Lost in the city : stories /,1993,09: His Mother's House
178,boys,NNS,2,Lost in the city : stories /,1993,09: His Mother's House
178,bubble,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,bubbles,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,by,IN,2,Lost in the city : stories /,1993,09: His Mother's House
178,ca,MD,2,Lost in the city : stories /,1993,09: His Mother's House
178,called,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
178,can,MD,1,Lost in the city : stories /,1993,09: His Mother's House
178,child,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,children,NNS,5,Lost in the city : stories /,1993,09: His Mother's House
178,come,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,continued,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,counter,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,cried,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,crossed,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,do,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,do,VBP,3,Lost in the city : stories /,1993,09: His Mother's House
178,dollars,NNS,2,Lost in the city : stories /,1993,09: His Mother's House
178,down,IN,1,Lost in the city : stories /,1993,09: His Mother's House
178,down,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,down,RP,1,Lost in the city : stories /,1993,09: His Mother's House
178,each,DT,2,Lost in the city : stories /,1993,09: His Mother's House
178,enough,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,even,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,face,NN,2,Lost in the city : stories /,1993,09: His Mother's House
178,fair,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,finger,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,five,CD,2,Lost in the city : stories /,1993,09: His Mother's House
178,fix,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,for,IN,2,Lost in the city : stories /,1993,09: His Mother's House
178,from,IN,3,Lost in the city : stories /,1993,09: His Mother's House
178,gathered,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,gave,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
178,girl,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,go,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
178,got,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
178,grabbing,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,h,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
178,had,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
178,hands,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,have,VB,4,Lost in the city : stories /,1993,09: His Mother's House
178,he,PRP,3,Lost in the city : stories /,1993,09: His Mother's House
178,head,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,her,PRP,3,Lost in the city : stories /,1993,09: His Mother's House
178,her,PRP$,7,Lost in the city : stories /,1993,09: His Mother's House
178,high,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,him,PRP,5,Lost in the city : stories /,1993,09: His Mother's House
178,his,PRP$,2,Lost in the city : stories /,1993,09: His Mother's House
178,how,WRB,1,Lost in the city : stories /,1993,09: His Mother's House
