script_id,imdb_id,title,year,gross,lines_data
7695,tt0435625,The Descent,2005,35,1100000000000000000000000000000000000000000000000000000000000000
4109,tt0458352,The Devil Wears Prada,2006,166,101000032142000000000000000000000000000000000000000000000000000000000000000000000000000
2153,tt0118971,The Devil's Advocate,1997,115,312576455446354000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7364,tt0395584,The Devil's Rejects,2005,22,775245451557774000000000000000000000000000000000000000000000000000000000000000000000000000
5484,tt3172532,The Diary of a Teenage Girl,2015,1,14333431432400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2160,tt0104114,The Distinguished Gentleman,1992,97,577666766
4117,tt0401383,The Diving Bell and the Butterfly,2007,7,777732577744224000000000000000000000000000000000000000000000000000000000000000000000000000
4125,tt0112887,The Doom Generation,1995,,334334344664475000000000000
871,tt0101761,The Doors,1991,72,745757553435778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8395,tt0077474,The Driver,1978,,16677777777777800000000000000000000000000000000000000000
8151,tt1600196,The Drop,2014,11,7777724675224250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4137,tt0864761,The Duchess,2008,16,2530051174243200000000000000000000000000000000000000000000000000000000000000000000000000000000000
8514,tt0119051,The Edge,1997,52,77676576367734300000000000000000000000000000000000000000000000000000000000000000000000000000000
4158,tt0079100,The Electric Horseman,1979,,77654445433676400000000000000000000000000000
886,tt0080678,The Elephant Man,1980,,2777757746517540000000000000000000000000000000000000000000000000000000000000
5485,tt3416744,The End of the Tour,2015,3,776777777777778000000000000000000000000000000000000000
2224,tt0116209,The English Patient,1996,154,423577525673620000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6095,tt0455944,The Equalizer,2014,108,773455433333478000000000000000000000000000000000000000000
4184,tt0070047,The Exorcist,1973,195,7233321000066000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4185,tt1320253,The Expendables,2010,113,77777777777635500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6121,tt1764651,The Expendables 2,2012,92,7777777777777780000000000000000000000000000000000000000000000000000
2259,tt0097322,The Fabulous Baker Boys,1989,36,43677777777777800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4190,tt0133751,The Faculty,1998,74,12202554314007500000000000000000000000000000000
8612,tt2404311,The Family,2013,39,3324544344755460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2263,tt0218967,The Family Man,2000,122,133344367643478000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4193,tt0109770,The Fantastic Four,1994,,77777777777777800000000000000000000000000000000000000000000000000000000000000000000
5532,tt0232500,The Fast and the Furious,2001,222,7435677777775770000000000000000000000000000000000000
2275,tt2582846,The Fault in Our Stars,2014,133,51230277434334300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
911,tt0119116,The Fifth Element,1997,120,77777777777777800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4208,tt1837703,The Fifth Estate,2013,3,73634776777777700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2289,tt0964517,The Fighter,2010,103,76525643354345800000000000000000000000000000000000000000000000000000000000000000000000000000000000
7732,tt2118624,The Final Girls,2015,,1133422111234230000000000000000000000000000000000000000000000000000000000
4216,tt0101889,The Fisher King,1991,86,777734354466748000000000000000000000000000000000000000000000000000000000000000000000000000
8297,tt0109813,The Flintstones,1994,272,626773571267776000000000000000000000000000000000000000000000000000000000
8848,tt0432291,The Fog,2005,40,643222242646512000000000000000000000000000000
918,tt0240510,The Four Feathers,2002,27,75620477777311100000000000000000000000000000000000000000000000
8275,tt1220198,The Fourth Kind,2009,29,54423511343300200000000000000000000000000000000000000000000000000000000000000000000000000000000000
2328,tt0067116,The French Connection,1971,,777777776357777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6107,tt0116365,The Frighteners,1996,32,16326435677747800000000000000000000000000000000000000000000
2347,tt0106977,The Fugitive,1993,386,776347763777577000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5488,tt2039393,The Gambler,2014,35,677777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4258,tt0119174,The Game,1997,91,5634777777667440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4259,tt0144214,The General's Daughter,1999,176,7776757777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2387,tt0068638,The Getaway,1972,138,77274344344433400000000000000000000000000000000000000000000000000000000000000000
2391,tt0116409,The Ghost and the Darkness,1996,75,7635777777777770000000000000000000000000000000000000000000000000000000000000000000000000
6571,tt1568346,The Girl with the Dragon Tattoo,2011,113,743752454357777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4277,tt0068646,The Godfather,1972,690,7776775534447760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4280,tt0071562,The Godfather: Part II,1974,266,77612312757775400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2426,tt0279113,The Good Girl,2002,20,2354330313344430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7247,tt0343737,The Good Shepherd,2006,79,777777477752526000000000000000000000000000000000000000000000000000000000000000
7134,tt0076095,The Goodbye Girl,1977,,143043433556320000000000000000000000000000000000000000000000000000000000000000000000000000000
2432,tt0061722,The Graduate,1967,,675675345333333000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5501,tt2278388,The Grand Budapest Hotel,2014,62,777774344377778000000000000000000000000000000000000000000000000000000000000000000000
2442,tt0032551,The Grapes of Wrath,1940,,67777777777777900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5489,tt1343092,The Great Gatsby,2013,155,77777774433163300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4303,tt0082474,The Great Muppet Caper,1981,,7776715665571
7308,tt0095253,The Great Outdoors,1988,87,655565577777657000000000000000000000000000000000000000000000000000000000000000
7731,tt2403021,The Green Inferno,2013,7,5100001425734440000000000000000000000000000000000000000000000000000000000000000000000
5895,tt0120689,The Green Mile,1999,234,73357777777677800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8112,tt1601913,The Grey,2011,56,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000
2455,tt0099703,The Grifters,1990,27,44467543337773500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2460,tt0391198,The Grudge,2004,154,23346010000001100000000000000000000000000000000000000000000000000000000000000000000000000000
8021,tt1540133,The Guard,2011,5,7777777715777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7738,tt2980592,The Guest,2014,,3546543534465360000000000000000000000000000000000000000000000000000000000000000000000000000
7554,tt2515034,The Gunman,2015,10,57677777777553500000000000000000000000000000000000000000000
8480,tt0104389,The Hand That Rocks the Cradle,1992,184,3120001410004140000000000000000000000000000000000000000000000000000
2469,tt1119646,The Hangover,2009,321,154652024756754000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2497,tt0171363,The Haunting,1999,156,137773431231000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2510,tt0317640,The Hebrew Hammer,2003,,32763777745442200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2530,tt1454029,The Help,2011,186,634000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2542,tt0454841,The Hills Have Eyes,2006,55,442444645772246000000000000000000000000000000000000000000000
8901,tt0077681,The Hills Have Eyes,1977,,33544333020420000000000000000000000000000000000000000
8530,tt0455960,The Hitcher,2007,20,777777777777335000000000000000000000000000
2547,tt0371724,The Hitchhiker's Guide to the Galaxy,2005,69,67777777777777800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2552,tt0119314,The Horse Whisperer,1998,139,14202214422211400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1017,tt0067217,The Hospital,1971,,7500776663367780000000000000000000000000000000000000000000000000000000000000
4381,tt0082533,The Howling,1981,56,434644235420233000000000000000000000000000000000000000000000000000000000000
1021,tt0110074,The Hudsucker Proxy,1994,5,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000
4383,tt0308383,The Human Stain,2003,7,774577765344443000000000000000000000000000000000000000000000000000000000
6634,tt2980648,The Hundred-Foot Journey,2014,57,325777754252445000000000000000000000000000000000000000000000000000000000000000000000000
8029,tt1392170,The Hunger Games,2012,445,33443100101111000000000000000000000000000000000000000000000000000000000000000000000000000
2578,tt0099810,The Hunt for Red October,1990,250,7645367777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7563,tt0887912,The Hurt Locker,2008,19,777777776777778000000000000000000000000000000000000000000000000000000000000000000000000
4390,tt0054997,The Hustler,1961,,7777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2591,tt0119349,The Ice Storm,1997,14,7543677754335100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7171,tt1124035,The Ides of March,2011,44,771774443332538000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8601,tt0443543,The Illusionist,2006,52,77777775472437800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2594,tt1054606,The Imaginarium of Doctor Parnassus,2009,8,75547344664753100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5419,tt2084970,The Imitation Game,2014,97,7777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7766,tt0800080,The Incredible Hulk,2008,163,555755463337778000000000000000000000000
1028,tt0317705,The Incredibles,2004,365,754477755344537000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4422,tt1130080,The Informant!,2009,38,7666666665565780000000000000000000000000000000000000000000000000000000000000000
2616,tt0140352,The Insider,1999,49,774142333777545000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1044,tt1058017,The Invention of Lying,2009,21,3433554443476370000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5492,tt1700845,The Invisible Woman,2013,1,622142243330030000000000000000000000000000000000000000000000000000000000000
7962,tt0129167,The Iron Giant,1999,39,444537577473378000000000000000000000000000000000000000000000000000000000000000000
2634,tt1007029,The Iron Lady,2011,32,3132035240013000000000000000000000000000000000000000000000000000000
8934,tt0399201,The Island,2005,48,435477776577778000000000000000000000000000000000000000000000000000000000000000000000000000000
8935,tt0116654,The Island of Dr. Moreau,1996,54,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000
1046,tt0317740,The Italian Job,2003,152,77345777777325400000000000000000000000000000000000000000000
2651,tt0366627,The Jacket,2005,8,77532367667767600000000000000000000000000000000000000000000000000000000000000000000000000000000000
4454,tt0079367,The Jerk,1979,,4546557777777780000000000000000000000000000000000000000000000000000000000000
6908,tt1872194,The Judge,2014,50,777535777777744000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5534,tt0061852,The Jungle Book,1967,1029,7777777777777780000000000000000000000000000000000000000000000000000000000
4468,tt0087538,The Karate Kid,1984,235,27773655323352300000000000000000000000000000000000000000000000000000000000000000000000000000000
6518,tt0085780,The Keep,1983,,776777775443405000000000
5490,tt2488778,The Keeping Room,2014,,2000000013421100000000000000000000000000000000000000000000
1071,tt0085794,The King of Comedy,1982,7,22577777777776300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2708,tt1504320,The King's Speech,2010,153,464333644254778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1073,tt0431197,The Kingdom,2007,60,66477776367777700000000000000000000000000000000000000000000000000000000000000000000000000000000
8602,tt0040525,The Lady from Shanghai,1947,,77777777544677800000000000000000000000000000000000000000000
5491,tt3722070,The Lady in the Van,2015,0,563476417414334000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4496,tt0335245,The Ladykillers,2004,55,443434044344446000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1085,tt0102266,The Last Boy Scout,1991,122,77777754354346700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4500,tt0272020,The Last Castle,2001,27,77777777777777800000000000000000000000000000000000000000000000000000000000000000000000000000000
1086,tt0022054,The Last Flight,1931,,77777654644763400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4503,tt0104691,The Last of the Mohicans,1992,151,77777777777543500000000000000000000000000000000000000000000000000000000000000000000000000000000
2739,tt0325710,The Last Samurai,2003,160,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2742,tt0824758,The Last Station,2009,7,267777236577444000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4507,tt0095497,The Last Temptation of Christ,1988,17,7527743377777770000000000000000000000000000000000000000000
7349,tt2918436,The Lazarus Effect,2015,26,656643336643355000000000000000000000000000000000000000000000000000000000000000000000000000
7944,tt1490017,The Lego Movie,2014,274,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000
4520,tt0036104,The Leopard Man,1943,,14343520422540000000000000000000000000000000000000000000000000000000000
6815,tt0362270,The Life Aquatic with Steve Zissou,2004,33,77777776467767800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1100,tt0289992,The Life of David Gale,2003,28,400333442346647000000000000000000000000000000000000000000000000000000000000000000000000000000
2772,tt0165854,The Limey,1999,5,777777777777777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2779,tt1189340,The Lincoln Lawyer,2011,63,777775467777777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2782,tt0110357,The Lion King,1994,880,7767666473677780000000000000
2784,tt0097757,The Little Mermaid,1989,241,7743435463763570000000000000000000000000000000000000000000000000000000000000000000000000000000
8034,tt3464902,The Lobster,2015,,1220331323327620000000000000000000000000000000000000000000000000000000000000000000
6511,tt0070334,The Long Goodbye,1973,,7677676776776670000000000000000000000000000000000000000000
1111,tt0116908,The Long Kiss Goodnight,1996,65,7267473367777780000000000000000000000000000000000000000000000000000000
4549,tt0427470,The Lookout,2007,5,776777724477748000000000000000000000000000000000000000000000000000000000000000000
4554,tt1482459,The Lorax,2012,233,6333313577777680000000000000000000000000000000000000000000000000000000000000000000
1115,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,482,2011226777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1114,tt0167260,The Lord of the Rings: The Return of the King,2003,543,777766777777778000000000000000000000000000000000000000000000000000000000000000000
1116,tt0167261,The Lord of the Rings: The Two Towers,2002,509,7777777773677780000000000000000000000000000000000000000000000000000000000000000000
2805,tt0480255,The Losers,2010,25,77777777777777800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4559,tt0093437,The Lost Boys,1987,71,343575662377446000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4564,tt0144286,The Lost Son,1999,,443213423347778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7494,tt0037884,The Lost Weekend,1945,,7777136564465440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4464,tt0119567,The Lost World: Jurassic Park,1997,434,17777777777605600000000000000000000000000000000000000000000000000000000000000000000
6903,tt2350496,The Lunchbox,2013,4,6742673750075030000000000000000000000000000000000000000000000
4577,tt0097806,The Magic Toyshop,1987,,200155436447367000000000000000000000
8406,tt1107860,The Maiden Heist,2009,,743333357776244000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8616,tt0268995,The Majestic,2001,42,777677775467302000000000000000000000000000000000000000000000000000000000000
1132,tt0120744,The Man in the Iron Mask,1998,105,7777777777657770000000000000000000000000000000000000000000000000000000000000000000000000000
2838,tt0049470,The Man Who Knew Too Much,1956,,57667765766633500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1134,tt0368008,The Manchurian Candidate,2004,92,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7135,tt0102411,The Marrying Man,1991,25,4743667777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8564,tt3659388,The Martian,2015,235,777435754475775000000000000000000000000000000000000000000000000000000000000000000
1140,tt0110475,The Mask,1994,249,5357774346777780000000000000000000000000000000000000000000000000000000000000000000000000000
2866,tt1560747,The Master,2012,17,7777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1141,tt0133093,The Matrix,1999,292,144654334777777000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1143,tt0234215,The Matrix Reloaded,2003,405,44433477566754800000000000000000000000000000000000000000000
7822,tt1790864,The Maze Runner,2014,108,7777777777777780000000000000000000000000000000000000000000000000000000000000
2880,tt0472399,The Mechanic,2011,31,713677776677778000000000000000000000000000000000000
9246,tt1234548,The Men Who Stare at Goats,2009,37,7775556777777780000000000000000000000000000000000000000000000000000000000000000
9004,tt0790712,The Messenger,2009,1,33347777776333400000000000000000000000000000000000000000000000000000000000000000
4630,tt0117057,The Mirror Has Two Faces,1996,81,31013777635700000000000000000000000000000000000000000000000000000000000000000000000000000000
6108,tt0884328,The Mist,2007,32,445477457746645000000000000000000000000000000000000000000000000000000000000000000
8452,tt0091557,The Mosquito Coast,1986,33,7777456467477660
4648,tt0265349,The Mothman Prophecies,2002,52,76454465777755200000000000000000000000000000000000000000000000000000000000000000000000
1176,tt0120616,The Mummy,1999,265,77777733335543600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4661,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,123,1012443344334260000000000000000000000000000000000000000000000000000000000000000000000000000
4679,tt0102510,The Naked Gun 2ﾽ: The Smell of Fear,1991,179,715754455577546000000000000000000000000000
2997,tt1458175,The Next Three Days,2010,23,21244344547773300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3006,tt0107688,The Nightmare Before Christmas,1993,157,72545413777205800000000000000000000
3010,tt0810988,The Nines,2007,,7245333542433340000000000000000000000000000000000000000000000000000000000000000000000000000
7565,tt0142688,The Ninth Gate,1999,32,5777777777777750000000000000000000000000000000000000000000000000000000000000000000000000000
8197,tt2402157,The November Man,2014,26,775773677774774000000000000000000000000000000000000000000000000000000000
4727,tt0481369,The Number 23,2007,44,56446744574363500000000000000000000000000000000000000000000000000000000000000000
7137,tt0120773,The Odd Couple II,1998,35,757656475534778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3038,tt0067525,The Omega Man,1971,,777777777777773000000000000000000000000000000000000000000000000000000
1212,tt0467200,The Other Boleyn Girl,2008,32,534574103645554000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7627,tt1386588,The Other Guys,2010,131,777357777747776000000000000000000000000000000000000000000000000000000000000000000000000000000000
9056,tt0230600,The Others,2001,148,11010120001210100000000000000000000000000000000000000000000000
6163,tt0075029,The Outlaw Josey Wales,1976,,77777777777777700000000000000000000
7119,tt0086066,The Outsiders,1983,70,7777625473335570000000000000000000000000000000000000000000000
1216,tt0395699,The Pacifier,2005,153,777772330446354000000000000000000000000000000000000000000000000000000000000000000000000
4769,tt0071970,The Parallax View,1974,,777777777765658000000000000000000000000
4774,tt0353092,The Partners,2003,,51200001230000000000000
9062,tt2404461,The Past,2013,1,43533436426334200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1218,tt0187393,The Patriot,2000,182,6651677634775630000000000000000000000000000000000
4778,tt0107798,The Pelican Brief,1993,212,7765732355577760000000000000000000000000000000000000000000000000000000000
3079,tt1659337,The Perks of Being a Wallflower,2012,19,757765567354554000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3092,tt0253474,The Pianist,2002,48,34442453455654500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3095,tt0107822,The Piano,1993,84,47645601034337800000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4787,tt1817273,The Place Beyond the Pines,2012,23,4456557777634680000000000000000000000000000000000000000000000000000000000000000000000000000000
4804,tt0086122,The Ploughman's Lunch,1983,,7774337777747550000000000000000000000000000000000000000000000000000000000
4810,tt0069113,The Poseidon Adventure,1972,477,666637555335644000000000000000000000000000000000000000
3120,tt0119925,The Postman,1997,33,5777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1241,tt0105159,The Power of One,1992,5,7777777777777750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4815,tt0482571,The Prestige,2006,70,7777777777776770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1246,tt0093779,The Princess Bride,1987,68,177777777777778000000000000000000000000000000000000000000000000000000000000000000000000000
3140,tt0066249,The Private Life of Sherlock Holmes,1970,,667777336765745000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3141,tt0395251,The Producers,2005,26,454534335777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3142,tt0107889,The Program,1993,48,77565777776543600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6925,tt0803057,The Promotion,2008,0,357775777777777000000000000000000000000000000000000000000000000000000000000000000000000000
1252,tt0114194,The Prophecy,1995,32,777776077777445000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1250,tt1041829,The Proposal,2009,190,435343343344435000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6674,tt0330793,The Punisher,2004,47,77767656567474
1258,tt0436697,The Queen,2006,74,3324563331564250000000000000000000000000000000000000000000000000000000000000000
3178,tt0976051,The Reader,2008,41,333434053344446000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8405,tt0292506,The Recruit,2003,76,77777777774667700000000000000000000000000000000000000000000000000000000000
8000,tt0110955,The Ref,1994,23,354546364565465000000000000000000000000000000000000000000000000000000000000000000
3192,tt0120004,The Relic,1997,64,1002445713677630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1274,tt0191397,The Replacements,2000,72,7777777777777780000000000000000000000000000000000000000000000000000000000000000
3201,tt0100477,The Rescuers Down Under,1990,57,6577764634535550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8257,tt1663202,The Revenant,2015,147,77777777777777800000000000000000000000000000000000000000
4874,tt0298130,The Ring,2002,193,1001224400154340000000000000000000000000000000
9098,tt0267891,The Ringer,2005,48,77777775443665700000000000000000000000000000000
7361,tt2717860,The Riot Club,2014,,6777433367777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4879,tt0066302,The Rise and Rise of Michael Rimmer,1970,,377577655757756000000000000000000000000000000000000000000000000000
3218,tt0898367,The Road,2009,,4777777754777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1282,tt0117500,The Rock,1996,263,7777733457577780000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6727,tt0102803,The Rocketeer,1991,96,7755767777777780000000000000000000000000000000000000000000000000000000000
1281,tt0073629,The Rocky Horror Picture Show,1975,594,53736442664444500000000000000000000000000000000000000000
3237,tt1265990,The Roommate,2011,40,1203333240000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7742,tt2345737,The Rover,2014,1,777777777773477000000000000000000000000000000000000000000000
6816,tt0265666,The Royal Tenenbaums,2001,80,6677677675567740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3240,tt0963794,The Ruins,2008,21,336332576457755000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4899,tt0292644,The Rules of Attraction,2002,9,2002777774465780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9104,tt1017451,The Runaways,2010,3,130000252442355000000000000000000000000000000000000000000000000000000000000000000000000000
4902,tt1097649,The Russell Girl,2008,,1224543501045260000000000000000000000000000000000000000000000000000000000000000000000
1294,tt0120053,The Saint,1997,116,77277537776432300000000000000000000000000000000000000000000000000000000000
1296,tt0235737,The Salton Sea,2002,1,7577777777777510000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3262,tt0108037,The Sandlot,1993,68,77776337777775500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3289,tt0049730,The Searchers,1956,,646454356745756000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4925,tt0359950,The Secret Life of Walter Mitty,2013,62,77777777775655400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3298,tt1866249,The Sessions,2012,6,6577775636644250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6454,tt0075194,The Seven-Per-Cent Solution,1976,,7726777765577780000000000000000000000000000000000000000000
1309,tt0050976,The Seventh Seal,1957,,7777743444764780000000000000000000000000000000000000000000000000000000000000000000
4940,tt0036341,The Seventh Victim,1943,,10100214356144300000000000000000000000000000000000000000000000000000000000000000000000000000
3317,tt0111161,The Shawshank Redemption,1994,58,5777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3325,tt0081505,The Shining,1980,,6654377777774440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3327,tt0120824,The Shipping News,2001,17,7624447775422310000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3336,tt0133952,The Siege,1998,75,6466576534457790000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1330,tt0102926,The Silence of the Lambs,1991,270,3344643000033400000000000000000000000000000000000000000000000000000000000000000000000
